timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
27960000,27960000,197388,0.00894941,-0.2162238,0.4289856,11.832275,0,0
28968000,28968000,197388,0.01133499,-0.21200714,0.42348683,11.832275,0,0
29960000,29960000,197388,0.0006894482,-0.21592787,0.43019515,11.832275,0,0
30960000,30960000,197388,0.006050765,-0.21099545,0.4281643,11.832275,0,0
31968000,31968000,197388,0.0027629137,-0.21329889,0.42779726,11.832275,0,0
32960000,32960000,197388,0.013143989,-0.21249624,0.43997025,11.832275,0,0
33956000,33956000,197388,0.007921037,-0.21983173,0.43269345,11.832275,0,0
34964000,34964000,197388,0.0071182717,-0.21332629,0.42587307,11.832275,0,0
35964000,35964000,197388,0.0061883046,-0.21543752,0.43039274,11.832275,0,0
36960000,36960000,197388,0.0064115287,-0.21500665,0.4282415,11.832275,0,0
37964000,37964000,197388,0.0019796959,-0.21626759,0.42624903,11.832275,0,0
38960000,38960000,197388,0.0057552494,-0.22221117,0.43127197,11.832275,0,0
39960000,39960000,197388,0.01198085,-0.21692468,0.4258199,11.832275,0,0
40952000,40952000,197388,0.006054916,-0.2170322,0.43505597,11.832275,0,0
41960000,41960000,197388,0.006017205,-0.21896921,0.43008628,11.832275,0,0
42960000,42960000,197388,0.0034235213,-0.22278449,0.43081766,11.832275,0,0
43964000,43964000,197388,0.008068485,-0.21758862,0.4286168,11.832275,0,0
44964000,44964000,197388,0.0014865402,-0.2158824,0.4245282,11.832275,0,0
45956000,45956000,197388,0.008935645,-0.21167794,0.42600712,11.832275,0,0
46964000,46964000,197388,0.0016229587,-0.2156921,0.4242985,11.832275,0,0
47960000,47960000,197388,0.009447027,-0.21371873,0.42449126,11.832275,0,0
48960000,48960000,197388,0.0047211433,-0.21762441,0.42650512,11.832275,0,0
49952000,49952000,197388,0.004732726,-0.2144767,0.4339263,11.832275,0,0
50964000,50964000,197388,0.007590863,-0.2154497,0.43084186,11.832275,0,0
51956000,51956000,197388,0.004034596,-0.22159746,0.429972,11.832275,0,0
52956000,52956000,197388,0.009743559,-0.21440972,0.43214628,11.832275,0,0
53964000,53964000,197388,0.0001897207,-0.21894857,0.4344292,11.832275,0,0
54960000,54960000,197388,-0.0006039165,-0.21899612,0.43292025,11.832275,0,0
55968000,55968000,197388,0.009284918,-0.2190202,0.4311023,11.832275,0,0
56960000,56960000,197388,0.0035995012,-0.21837318,0.42875078,11.832275,0,0
57956000,57956000,197388,0.0054894662,-0.21395387,0.4295382,11.832275,0,0
58964000,58964000,197388,0.002595173,-0.21847525,0.42715755,11.832275,0,0
59960000,59960000,197388,0.003144334,-0.21644267,0.42704916,11.832275,0,0
60960000,60960000,197388,0.0013745556,-0.2084264,0.4263997,11.832275,0,0
61952000,61952000,197388,0.012034142,-0.22516179,0.42870542,11.832275,0,0
62960000,62960000,197388,0.00043798296,-0.21826287,0.42611465,11.832275,0,0
63960000,63960000,197388,0.0034517953,-0.20917751,0.42748058,11.832275,0,0
64964000,64964000,197388,0.005966548,-0.21426854,0.43233797,11.832275,0,0
65960000,65960000,197388,-0.0009168308,-0.2171789,0.43632206,11.832275,0,0
66956000,66956000,197388,0.0045925085,-0.21924694,0.42521927,11.832275,0,0
67956000,67956000,197388,0.007914391,-0.21457274,0.43018842,11.832275,0,0
68964000,68964000,197388,0.00239232,-0.21748737,0.43346843,11.832275,0,0
69956000,69956000,197388,0.003874587,-0.21480718,0.43197507,11.832275,0,0
70952000,70952000,197388,0.0026664934,-0.22192618,0.4269196,11.832275,0,0
71960000,71960000,197388,0.008446436,-0.22024146,0.42508608,11.832275,0,0
72960000,72960000,197388,0.006117905,-0.21316548,0.43383616,11.832275,0,0
73956000,73956000,197388,0.015070925,-0.21703273,0.43067503,11.831879,0,0
74964000,74964000,197388,-0.10072138,-0.21527481,0.41612044,11.807892,0,0
75960000,75960000,197388,-0.12701719,-0.21910578,0.4136306,11.765533,0,0
76956000,76956000,197388,-0.10687933,-0.21263407,0.41600868,11.726532,0,0
77964000,77964000,197388,-0.0957454,-0.21403123,0.42312494,11.700256,0,0
78956000,78956000,197388,-0.108643144,-0.07449051,0.4606689,11.680634,0,0
79952000,79952000,197388,-0.2143002,0.093912706,0.41708657,11.661224,0,0
80960000,80960000,197388,-0.28714022,0.20223726,0.32266647,11.644897,0,0
81956000,81956000,197388,-0.27962276,0.32998815,0.20682752,11.63031,0,0
82964000,82964000,197388,-0.16443388,0.42303297,0.14236628,11.615295,0,0
83960000,83960000,197388,-0.016455393,0.45031598,0.16495924,11.599518,0,0
84956000,84956000,197388,0.094523214,0.37566376,0.27848974,11.583313,0,0
85964000,85964000,197388,0.19651829,0.28357476,0.3405242,11.56665,0,0
86964000,86964000,197388,0.17263591,0.21699888,0.4014442,11.562195,0,0
87956000,87956000,197388,0.008251446,0.14447659,0.457994,11.55542,0,0
88968000,88968000,197388,-0.12807313,0.03296944,0.4622542,11.541077,0,0
89964000,89964000,197388,-0.12638119,-0.11353411,0.4508266,11.523621,0,0
90956000,90956000,197388,-0.09084684,-0.20327976,0.4295653,11.516754,0,0
91956000,91956000,197388,-0.07365984,-0.25288755,0.40233055,11.514832,0,0
92960000,92960000,197388,-0.055233553,-0.25441152,0.40096134,11.513824,0,0
93960000,93960000,197388,-0.04449959,-0.23914719,0.4089008,11.512726,0,0
94968000,94968000,197388,-0.03485331,-0.23346956,0.41955164,11.511658,0,0
95964000,95964000,197388,-0.03439313,-0.22185476,0.43670055,11.510925,0,0
96956000,96956000,197388,-0.029371047,-0.21130124,0.4309011,11.510315,0,0
97964000,97964000,197388,-0.021654483,-0.21284622,0.43295255,11.509949,0,0
98960000,98960000,197388,-0.02780908,-0.20645635,0.42258897,11.509674,0,0
99956000,99956000,197388,0.0019573863,-0.26483393,0.4060458,11.509399,0,0
100968000,100968000,197388,0.026367648,-0.3205612,0.3557187,11.509064,0,0
101964000,101964000,197388,0.05505519,-0.32351676,0.34870017,11.509277,0,0
102956000,102956000,197388,0.08275639,-0.29392463,0.37410092,11.50946,0,0
103952000,103952000,197388,0.10303541,-0.25634065,0.3952509,11.509277,0,0
104964000,104964000,197388,0.10825785,-0.21897423,0.4113789,11.508789,0,0
105960000,105960000,197388,0.1238931,-0.19392034,0.4196724,11.508453,0,0
106964000,106964000,197388,0.12440729,-0.18660845,0.42321613,11.508423,0,0
107964000,107964000,197388,0.12780635,-0.18562132,0.42298344,11.508331,0,0
108956000,108956000,197388,0.12410319,-0.18960118,0.42638975,11.508331,0,0
109968000,109968000,197388,0.12319975,-0.19139285,0.42517027,11.508362,0,0
110960000,110960000,197388,0.12692446,-0.18879992,0.42447534,11.508087,0,0
111960000,111960000,197388,0.122398585,-0.18771534,0.42095178,11.507965,0,0
112952000,112952000,197388,0.10717106,-0.16676134,0.44056115,11.507782,0,0
113960000,113960000,197388,0.09299108,-0.08990178,0.4601542,11.507355,0,0
114956000,114956000,197388,0.044891838,-0.07686032,0.4721389,11.507507,0,0
115968000,115968000,197388,0.002506071,-0.1031356,0.470549,11.507996,0,0
116960000,116960000,197388,-0.02469918,-0.141411,0.46058545,11.508026,0,0
117960000,117960000,197388,-0.037721477,-0.17568266,0.44755307,11.507629,0,0
118968000,118968000,197388,-0.04163363,-0.19999537,0.43931335,11.507141,0,0
119964000,119964000,197388,-0.04199763,-0.2032714,0.4362624,11.50708,0,0
120960000,120960000,197388,-0.044344485,-0.21209759,0.42801446,11.506958,0,0
121956000,121956000,197388,-0.034820892,-0.20314483,0.42687714,11.506989,0,0
122960000,122960000,197388,-0.041441854,-0.20807107,0.42914104,11.507111,0,0
123960000,123960000,197388,-0.03642269,-0.20876974,0.4296714,11.507172,0,0
124968000,124968000,197388,-0.03916973,-0.20326133,0.4321373,11.507385,0,0
125960000,125960000,197388,-0.038918372,-0.212268,0.434753,11.507507,0,0
126960000,126960000,197388,-0.039822195,-0.2003434,0.43285286,11.507629,0,0
127952000,127952000,197388,-0.02103445,-0.25415683,0.4088485,11.50766,0,0
128964000,128964000,197388,0.00017036966,-0.33527732,0.35191587,11.507416,0,0
129960000,129960000,197388,0.048483234,-0.35230312,0.31578913,11.507599,0,0
130964000,130964000,197388,0.09139175,-0.31631425,0.3472214,11.50824,0,0
131960000,131960000,197388,0.111735776,-0.2699047,0.38236845,11.508453,0,0
132960000,132960000,197388,0.13741253,-0.2211126,0.40993905,11.507904,0,0
133956000,133956000,197388,0.1467379,-0.19430718,0.420285,11.507477,0,0
134960000,134960000,197388,0.15294167,-0.1755191,0.42042658,11.507324,0,0
135956000,135956000,197388,0.15550223,-0.17124414,0.4279368,11.507355,0,0
136956000,136956000,197388,0.15070005,-0.17081662,0.423609,11.507446,0,0
137960000,137960000,197388,0.14989647,-0.1704208,0.4275575,11.507324,0,0
138956000,138956000,197388,0.12943104,-0.1230153,0.4451165,11.507141,0,0
139964000,139964000,197388,0.10696268,-0.052128512,0.46532878,11.507019,0,0
140960000,140960000,197388,0.059281897,-0.0468309,0.47349876,11.507568,0,0
141960000,141960000,197388,0.008455133,-0.08898774,0.47027478,11.508331,0,0
142968000,142968000,197388,-0.026337689,-0.13951418,0.4612154,11.50827,0,0
143960000,143960000,197388,-0.04375285,-0.18081918,0.4490471,11.507477,0,0
144960000,144960000,197388,-0.045664325,-0.19535096,0.4382667,11.5069275,0,0
145952000,145952000,197388,-0.047846727,-0.20640945,0.4283723,11.506744,0,0
146960000,146960000,197388,-0.050472237,-0.2136015,0.43436483,11.506561,0,0
147956000,147956000,197388,-0.04378502,-0.21532328,0.4413157,11.5065,0,0
148952000,148952000,197388,-0.044027805,-0.2088062,0.43542933,11.506622,0,0
149964000,149964000,197388,-0.029708209,-0.25708097,0.4047168,11.506744,0,0
150956000,150956000,197388,0.00049195095,-0.32292792,0.35720426,11.506592,0,0
151964000,151964000,197388,0.040401712,-0.33788925,0.34349647,11.5069275,0,0
152960000,152960000,197388,0.07431578,-0.30442908,0.36451954,11.507507,0,0
153960000,153960000,197388,0.10385095,-0.2649718,0.38542715,11.50769,0,0
154964000,154964000,197388,0.11818801,-0.22259624,0.40999037,11.507477,0,0
155960000,155960000,197388,0.12434865,-0.19747238,0.41695714,11.507385,0,0
156960000,156960000,197388,0.12579896,-0.18313974,0.42526412,11.507233,0,0
157964000,157964000,197388,0.12649468,-0.18360457,0.42907596,11.507202,0,0
158964000,158964000,197388,0.1317836,-0.18285736,0.42866138,11.507477,0,0
159960000,159960000,197388,0.13593434,-0.19130848,0.4232567,11.507629,0,0
160952000,160952000,197388,0.11680275,-0.15925536,0.44011083,11.50769,0,0
161960000,161960000,197388,0.08485661,-0.0771658,0.4580093,11.50769,0,0
162960000,162960000,197388,0.04712652,-0.05391713,0.47986716,11.508179,0,0
163956000,163956000,197388,0.00066264777,-0.07802168,0.4752147,11.509155,0,0
164964000,164964000,197388,-0.046195675,-0.11687735,0.466043,11.509613,0,0
165956000,165956000,197388,-0.060126115,-0.15799467,0.44350442,11.509186,0,0
166956000,166956000,197388,-0.07726066,-0.1800849,0.4417362,11.508575,0,0
167964000,167964000,197388,-0.0691929,-0.19495685,0.44372144,11.508209,0,0
168960000,168960000,197388,-0.06619755,-0.19332245,0.43545666,11.508087,0,0
169964000,169964000,197388,-0.06785868,-0.20479275,0.42976922,11.507965,0,0
170960000,170960000,197388,-0.070959084,-0.19869643,0.4363585,11.507843,0,0
171960000,171960000,197388,-0.068326354,-0.19912678,0.43601942,11.507721,0,0
172964000,172964000,197388,-0.068322144,-0.19641069,0.43231896,11.507538,0,0
173964000,173964000,197388,-0.06586271,-0.20292097,0.42518404,11.507538,0,0
174956000,174956000,197388,-0.03501371,-0.3356598,0.34153253,11.507019,0,0
175968000,175968000,197388,0.036089327,-0.3707218,0.29863814,11.507141,0,0
176964000,176964000,197388,0.08938311,-0.3551894,0.30645642,11.507965,0,0
177960000,177960000,197388,0.12079247,-0.2958276,0.35984212,11.508453,0,0
178952000,178952000,197388,0.1489223,-0.23307545,0.38760972,11.507904,0,0
179960000,179960000,197388,0.15666968,-0.18509445,0.40815353,11.50705,0,0
180956000,180956000,197388,0.1668931,-0.16184004,0.42245236,11.506683,0,0
181964000,181964000,197388,0.16977839,-0.14998803,0.4183766,11.506622,0,0
182960000,182960000,197388,0.16863848,-0.1412091,0.4294249,11.506683,0,0
183956000,183956000,197388,0.13561541,-0.038124587,0.45854673,11.506226,0,0
184964000,184964000,197388,0.086900346,-0.0129262265,0.47085887,11.506775,0,0
185964000,185964000,197388,0.025700476,-0.035317793,0.47933608,11.507874,0,0
186960000,186960000,197388,-0.028325249,-0.09112804,0.4731756,11.508606,0,0
187952000,187952000,197388,-0.057806242,-0.13710642,0.46184033,11.508179,0,0
188964000,188964000,197388,-0.06895153,-0.17361179,0.4372011,11.507477,0,0
189956000,189956000,197388,-0.07394726,-0.19322419,0.43381676,11.507172,0,0
190968000,190968000,197388,-0.068314604,-0.21282011,0.42767236,11.506989,0,0
191960000,191960000,197388,-0.07228016,-0.19728495,0.4246951,11.506805,0,0
192956000,192956000,197388,-0.070340924,-0.20316556,0.42195767,11.506622,0,0
193956000,193956000,197388,-0.071631536,-0.19860654,0.4339994,11.506622,0,0
194960000,194960000,197388,-0.071718656,-0.20543379,0.4353937,11.506592,0,0
195956000,195956000,197388,-0.0587047,-0.19607677,0.44066784,11.506378,0,0
196956000,196956000,197388,-0.04161973,-0.25066656,0.40949476,11.506256,0,0
197960000,197960000,197388,-0.012231718,-0.34359604,0.3374192,11.505981,0,0
198956000,198956000,197388,0.033253483,-0.37324828,0.30308506,11.506439,0,0
199964000,199964000,197388,0.08595563,-0.34853217,0.33000302,11.507385,0,0
200964000,200964000,197388,0.12058215,-0.28183448,0.37349012,11.507782,0,0
201960000,201960000,197388,0.13871905,-0.22077909,0.4034253,11.507355,0,0
202956000,202956000,197388,0.15336539,-0.18216777,0.41269746,11.506805,0,0
203964000,203964000,197388,0.15997209,-0.16765004,0.42139938,11.506683,0,0
204956000,204956000,197388,0.15622313,-0.15907466,0.4150833,11.506714,0,0
205968000,205968000,197388,0.16134746,-0.15856197,0.4205348,11.506775,0,0
206960000,206960000,197388,0.1456054,-0.13078329,0.44402593,11.506836,0,0
207960000,207960000,197388,0.116952784,-0.047854632,0.46270406,11.50647,0,0
208968000,208968000,197388,0.06711447,-0.022402737,0.47634673,11.50705,0,0
209964000,209964000,197388,0.013332956,-0.050757777,0.47681904,11.507935,0,0
210960000,210960000,197388,-0.037908398,-0.096307494,0.46842334,11.50824,0,0
211968000,211968000,197388,-0.0590432,-0.14315903,0.44910997,11.507477,0,0
212964000,212964000,197388,-0.0683181,-0.17755935,0.44522023,11.506622,0,0
213960000,213960000,197388,-0.07318439,-0.19509481,0.4384119,11.506256,0,0
214968000,214968000,197388,-0.06606275,-0.19835612,0.4250071,11.506165,0,0
215960000,215960000,197388,-0.06565202,-0.20120804,0.43118382,11.505798,0,0
216960000,216960000,197388,-0.060924612,-0.20672508,0.42955476,11.505524,0,0
217964000,217964000,197388,-0.049848486,-0.19879493,0.43658143,11.505524,0,0
218964000,218964000,197388,-0.070555344,-0.19951098,0.43313757,11.505371,0,0
219956000,219956000,197388,-0.03165959,-0.3101106,0.36864135,11.5052185,0,0
220952000,220952000,197388,0.016694566,-0.35587445,0.32924718,11.505249,0,0
221960000,221960000,197388,0.052925806,-0.34753633,0.32226777,11.50592,0,0
222956000,222956000,197388,0.09662783,-0.2978122,0.3610857,11.50647,0,0
223952000,223952000,197388,0.12023427,-0.25046134,0.39154065,11.506134,0,0
224964000,224964000,197388,0.12845209,-0.21350539,0.41356343,11.505646,0,0
225956000,225956000,197388,0.13486855,-0.18367366,0.41959313,11.505524,0,0
226964000,226964000,197388,0.13545538,-0.18397854,0.426762,11.505554,0,0
227960000,227960000,197388,0.14016317,-0.18062767,0.42347902,11.505493,0,0
228960000,228960000,197388,0.13442425,-0.1759202,0.4316049,11.505646,0,0
229964000,229964000,197388,0.12518655,-0.11679584,0.44992417,11.505737,0,0
230964000,230964000,197388,0.08110001,-0.056024935,0.47812665,11.505737,0,0
231956000,231956000,197388,0.03688814,-0.05278025,0.4740701,11.506378,0,0
232964000,232964000,197388,-0.006609494,-0.09268121,0.4712227,11.507233,0,0
233964000,233964000,197388,-0.035242803,-0.138243,0.46283892,11.507477,0,0
234960000,234960000,197388,-0.050612316,-0.16701183,0.4460662,11.507233,0,0
235952000,235952000,197388,-0.05609346,-0.19197476,0.4394688,11.5069275,0,0
236960000,236960000,197388,-0.053314857,-0.20194021,0.43158528,11.50708,0,0
237960000,237960000,197388,-0.05820393,-0.20197016,0.4337073,11.507446,0,0
238968000,238968000,197388,-0.056969296,-0.2079475,0.43121427,11.50766,0,0
239960000,239960000,197388,-0.054057557,-0.20398355,0.4317807,11.507843,0,0
240956000,240956000,197388,-0.05843565,-0.20393045,0.4281397,11.508057,0,0
241968000,241968000,197388,-0.0561093,-0.2028018,0.43335137,11.508392,0,0
242960000,242960000,197388,-0.052347776,-0.20442814,0.43439573,11.508514,0,0
243956000,243956000,197388,-0.021750128,-0.30397308,0.36987478,11.508362,0,0
244952000,244952000,197388,0.022816753,-0.36177453,0.3139362,11.508514,0,0
245960000,245960000,197388,0.07681545,-0.36017165,0.30533862,11.509308,0,0
246956000,246956000,197388,0.117656045,-0.3172879,0.3363066,11.510101,0,0
247964000,247964000,197388,0.14660092,-0.24917458,0.38503316,11.510071,0,0
248960000,248960000,197388,0.17028156,-0.19986986,0.4073846,11.509399,0,0
249960000,249960000,197388,0.16358283,-0.16716571,0.42014748,11.50882,0,0
250952000,250952000,197388,0.17887476,-0.15410043,0.42451477,11.508514,0,0
251964000,251964000,197388,0.1686853,-0.13963705,0.4194924,11.50824,0,0
252956000,252956000,197388,0.18463457,-0.1927766,0.3906898,11.507996,0,0
253952000,253952000,197388,0.18791579,-0.17555349,0.40493086,11.508087,0,0
254964000,254964000,197388,0.19436373,-0.14445078,0.4188159,11.508118,0,0
255956000,255956000,197388,0.19607939,-0.12891977,0.4156643,11.50766,0,0
256964000,256964000,197388,0.1905627,-0.12578805,0.42264843,11.507324,0,0
257960000,257960000,197388,0.1928228,-0.123035446,0.41693646,11.50705,0,0
258956000,258956000,197388,0.20194238,-0.12826934,0.4129204,11.507111,0,0
259964000,259964000,197388,0.1948716,-0.123396374,0.42109698,11.507233,0,0
260964000,260964000,197388,0.20362233,-0.13189824,0.4162943,11.507294,0,0
261960000,261960000,197388,0.20160808,-0.12959252,0.4168183,11.507507,0,0
262952000,262952000,197388,0.19698657,-0.12250881,0.41491917,11.507843,0,0
263964000,263964000,197388,0.19695687,-0.12691219,0.4196051,11.50824,0,0
264960000,264960000,197388,0.19442038,-0.12122715,0.41813532,11.508514,0,0
265964000,265964000,197388,0.20635878,-0.12184013,0.42642727,11.508911,0,0
266960000,266960000,197388,0.20066515,-0.13168846,0.41472048,11.509277,0,0
267960000,267960000,197388,0.1985004,-0.11951326,0.41482022,11.509552,0,0
268956000,268956000,197388,0.19615583,-0.11579592,0.41360128,11.509613,0,0
269964000,269964000,197388,0.19781561,-0.121656,0.42283225,11.509644,0,0
270960000,270960000,197388,0.19844702,-0.12180272,0.42382935,11.509735,0,0
271956000,271956000,197388,0.19660167,-0.12764595,0.41692722,11.509857,0,0
272964000,272964000,197388,0.20066331,-0.12772101,0.41929057,11.509796,0,0
273960000,273960000,197388,0.1956943,-0.12511526,0.42451766,11.509766,0,0
274968000,274968000,197388,0.19973212,-0.12875223,0.42010695,11.509857,0,0
275964000,275964000,197388,0.20412275,-0.118896514,0.42036062,11.509979,0,0
276956000,276956000,197388,0.19185552,-0.12376885,0.420182,11.51001,0,0
277964000,277964000,197388,0.19762148,-0.12123181,0.422445,11.510101,0,0
278960000,278960000,197388,0.24454431,-0.1485395,0.3806016,11.512238,0,0
279960000,279960000,197388,0.29128683,-0.21575987,0.32199174,11.522461,0,0
280952000,280952000,197388,0.3074269,-0.19555444,0.32031053,11.535553,0,0
281964000,281964000,197388,0.27820918,-0.09338338,0.3739841,11.551025,0,0
282960000,282960000,197388,0.26570785,0.070978396,0.39229837,11.564819,0,0
283968000,283968000,197388,0.24055035,0.15709056,0.38607737,11.572876,0,0
284964000,284964000,197388,0.23636019,0.16356948,0.38806245,11.57428,0,0
285956000,285956000,197388,0.23529391,0.13611315,0.3957066,11.574585,0,0
286964000,286964000,197388,0.2219017,0.09457419,0.41635814,11.574829,0,0
287964000,287964000,197388,0.2121148,0.03194129,0.42849016,11.574829,0,0
288956000,288956000,197388,0.18794885,-0.0051969285,0.44796723,11.5746155,0,0
289952000,289952000,197388,0.15717985,-0.043018848,0.4529215,11.57431,0,0
290964000,290964000,197388,0.11952323,-0.06495681,0.45847145,11.573853,0,0
291960000,291960000,197388,0.091673344,-0.08380318,0.47060207,11.573608,0,0
292956000,292956000,197388,0.042522173,-0.08251367,0.47630787,11.573486,0,0
293964000,293964000,197388,0.004168959,-0.08793169,0.47135118,11.573303,0,0
294956000,294956000,197388,-0.041550193,-0.07664304,0.47180507,11.573212,0,0
295964000,295964000,197388,-0.08205821,-0.06488485,0.4682982,11.57309,0,0
296960000,296960000,197388,-0.11598447,-0.04579533,0.4705311,11.572968,0,0
297960000,297960000,197388,-0.1472085,-0.018844815,0.4506919,11.572845,0,0
298964000,298964000,197388,-0.17073609,0.016809624,0.4522721,11.572662,0,0
299960000,299960000,197388,-0.18266383,0.058312837,0.44164822,11.572662,0,0
300956000,300956000,197388,-0.1964126,0.08982531,0.42732313,11.572754,0,0
301968000,301968000,197388,-0.20015274,0.13963535,0.41949633,11.572571,0,0
302960000,302960000,197388,-0.18930933,0.17730808,0.40783042,11.572479,0,0
303960000,303960000,197388,-0.17861663,0.21282925,0.39679062,11.57251,0,0
304956000,304956000,197388,-0.15706344,0.20186272,0.4065422,11.569153,0,0
305960000,305960000,197388,-0.13918594,0.15817134,0.43045095,11.563812,0,0
306956000,306956000,197388,-0.13136339,0.12479939,0.4420959,11.562714,0,0
307956000,307956000,197388,-0.12787771,0.1171285,0.44275644,11.564117,0,0
308960000,308960000,197388,-0.14459717,0.13135451,0.4374864,11.565155,0,0
309960000,309960000,197388,-0.13952053,0.14436674,0.43196806,11.565094,0,0
310968000,310968000,197388,-0.1427899,0.14301367,0.44287193,11.565033,0,0
311960000,311960000,197388,-0.1412329,0.14113848,0.43750724,11.564758,0,0
312956000,312956000,197388,-0.13931404,0.14613026,0.4377109,11.564697,0,0
313956000,313956000,197388,-0.14594854,0.13232039,0.4374642,11.562134,0,0
314964000,314964000,197388,-0.10495362,0.13274749,0.45467067,11.564941,0,0
315956000,315956000,197388,-0.09473519,0.1323642,0.45420247,11.571625,0,0
316964000,316964000,197388,-0.102841966,0.13566627,0.4460562,11.577637,0,0
317964000,317964000,197388,-0.09520131,0.14750513,0.44827372,11.583801,0,0
318960000,318960000,197388,-0.08965048,0.12766252,0.45473254,11.591034,0,0
319968000,319968000,197388,-0.08188124,0.13686322,0.45910206,11.599579,0,0
320964000,320964000,197388,-0.09691603,0.14024317,0.45618227,11.608246,0,0
321956000,321956000,197388,-0.0905866,0.13763818,0.45230073,11.616699,0,0
322964000,322964000,197388,-0.08460036,0.13093352,0.44514093,11.625427,0,0
323960000,323960000,197388,-0.08545694,0.13589564,0.45535165,11.634399,0,0
324956000,324956000,197388,-0.07952373,0.12859268,0.44947064,11.643311,0,0
325968000,325968000,197388,-0.08532005,0.1434787,0.4513544,11.652405,0,0
326964000,326964000,197388,-0.08428867,0.13672483,0.45273095,11.661682,0,0
327956000,327956000,197388,-0.08335667,0.13043664,0.44391164,11.670868,0,0
328964000,328964000,197388,-0.08137869,0.12953353,0.45001727,11.68042,0,0
329964000,329964000,197388,-0.082428426,0.13029405,0.45748046,11.690002,0,0
330956000,330956000,197388,-0.08109148,0.13447642,0.45724517,11.699432,0,0
331952000,331952000,197388,-0.08666341,0.14254257,0.45414662,11.709076,0,0
332960000,332960000,197388,-0.08667152,0.13712737,0.4521072,11.718842,0,0
333956000,333956000,197388,-0.083283715,0.13587107,0.45481545,11.728516,0,0
334968000,334968000,197388,-0.08215286,0.14157824,0.44838613,11.738464,0,0
335960000,335960000,197388,-0.076767385,0.14210035,0.45553866,11.748505,0,0
336960000,336960000,197388,-0.08283527,0.13765717,0.45241296,11.758301,0,0
337968000,337968000,197388,-0.08119759,0.13619034,0.4520094,11.768402,0,0
338960000,338960000,197388,-0.067305595,0.1376962,0.45273948,11.778564,0,0
339956000,339956000,197388,-0.07431055,0.14070807,0.45502123,11.788513,0,0
340964000,340964000,197388,-0.07617353,0.13332887,0.45490012,11.798706,0,0
341960000,341960000,197388,-0.09688931,0.14118063,0.4455093,11.807526,0,0
342960000,342960000,197388,-0.11234331,0.13890795,0.44381484,11.812897,0,0
343952000,343952000,197388,-0.15377861,0.13710845,0.43077436,11.812042,0,0
344960000,344960000,197388,-0.16299923,0.13478412,0.43372428,11.809021,0,0
345956000,345956000,197388,-0.14895937,0.1445126,0.44290817,11.806946,0,0
346952000,346952000,197388,-0.15543771,0.1359773,0.4372814,11.805267,0,0
347960000,347960000,197388,-0.15973093,0.13770023,0.43290132,11.803619,0,0
348956000,348956000,197388,-0.14068879,0.13795121,0.4403886,11.802612,0,0
349952000,349952000,197388,-0.11031393,0.14021017,0.44624245,11.805176,0,0
350960000,350960000,197388,-0.11497998,0.14367673,0.43819723,11.810181,0,0
351960000,351960000,197388,-0.1582374,0.13821788,0.4354713,11.810547,0,0
352968000,352968000,197388,-0.15722506,0.1359053,0.42850873,11.808197,0,0
353960000,353960000,197388,-0.1351073,0.1326937,0.44225878,11.80722,0,0
