timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
99972000,99972000,1310988,0.0,-0.021547815,-9.665392,11.832275,0,0,0,0,1
100972000,100972000,1310988,0.04309563,-0.062249243,-9.624691,11.832275,0,0,0,0,1
101972000,101972000,1310988,-0.019153614,-0.05267244,-9.703699,11.832275,0,0,0,0,1
102972000,102972000,1310988,-0.047884032,-0.009576807,-9.691729,11.832275,0,0,0,0,1
103972000,103972000,1310988,0.0,-0.095768064,-9.689334,11.832275,0,0,0,0,1
104972000,104972000,1310988,-0.059855044,-0.016759412,-9.593566,11.832275,0,0,0,0,1
105972000,105972000,1310988,0.009576807,-0.090979666,-9.67018,11.832275,0,0,0,0,1
106972000,106972000,1310988,-0.016759412,-0.09816227,-9.746795,11.832275,0,0,0,0,1
107972000,107972000,1310988,-0.059855044,-0.011971008,-9.689334,11.832275,0,0,0,0,1
108972000,108972000,1310988,0.021547815,-0.023942016,-9.68694,11.832275,0,0,0,0,1
109972000,109972000,1310988,0.0047884034,-0.04070143,-9.619903,11.832275,0,0,0,0,1
110972000,110972000,1310988,0.045489833,0.007182605,-9.617508,11.832275,0,0,0,0,1
111972000,111972000,1310988,0.06703765,0.009576807,-9.653421,11.832275,0,0,0,0,1
112972000,112972000,1310988,0.0047884034,-0.059855044,-9.598354,11.832275,0,0,0,0,1
113972000,113972000,1310988,-0.05746084,0.04309563,-9.737218,11.832275,0,0,0,0,1
114972000,114972000,1310988,1.7597382,0.05267244,-9.679757,11.832275,0,0,0,0,1
115972000,115972000,1310988,21.557392,0.079008654,-12.200851,11.831818,0,0,0,0,1
116972000,116972000,1310988,3.4572272,-0.016759412,-11.171345,11.807556,0,0,0,0,1
117972000,117972000,1310988,-0.4405331,0.023942016,-8.865729,11.76413,0,0,0,0,1
118972000,118972000,1310988,-1.3192052,-0.021547815,-8.078036,11.725403,0,0,0,0,1
119972000,119972000,1310988,0.51954174,-0.047884032,-8.889671,11.69989,0,0,0,0,1
120972000,120972000,1310988,1.3000516,-0.04070143,-9.323022,11.679779,0,0,0,0,1
121972000,121972000,1310988,1.6639702,-0.11492168,-9.483433,11.661438,0,0,0,0,1
122972000,122972000,1310988,1.9680338,0.02873042,-9.528923,11.643799,0,0,0,0,1
123972000,123972000,1310988,2.0614076,-0.07182605,-9.576807,11.625549,0,0,0,0,1
124972000,124972000,1310988,2.2002714,-0.7254431,-11.69807,11.606781,0,0,0,0,1
125972000,125972000,1310988,2.4468741,0.11492168,-11.575965,11.588409,0,0,0,0,1
126972000,126972000,1310988,2.6144683,0.40701428,-11.293449,11.572174,0,0,0,0,1
127972000,127972000,1310988,1.1851299,-0.23463176,-14.611813,11.567413,0,0,0,0,1
128972000,128972000,1310988,0.7086837,-0.10055647,-17.07784,11.564514,0,0,0,0,1
129972000,129972000,1310988,1.0342951,0.34476504,-15.5359745,11.552582,0,0,0,0,1
130972000,130972000,1310988,1.1971009,0.7302315,-12.727576,11.535431,0,0,0,0,1
131972000,131972000,1310988,0.23702596,0.45489833,-8.248025,11.518066,0,0,0,0,1
132972000,132972000,1310988,-0.076614454,0.40222588,-8.978256,11.510529,0,0,0,0,1
133972000,133972000,1310988,-0.2657564,0.25139117,-9.540894,11.508331,0,0,0,0,1
134972000,134972000,1310988,-0.30645782,-0.06464344,-9.665392,11.507507,0,0,0,0,1
135972000,135972000,1310988,-0.37110126,-0.04070143,-9.593566,11.507233,0,0,0,0,1
136972000,136972000,1310988,-0.47644615,-0.08619126,-9.727641,11.50705,0,0,0,0,1
137972000,137972000,1310988,-0.4237737,0.01436521,-9.52174,11.506775,0,0,0,0,1
138972000,138972000,1310988,-0.5530606,-0.110133275,-9.67018,11.506653,0,0,0,0,1
139972000,139972000,1310988,-0.5530606,0.0047884034,-9.622296,11.506683,0,0,0,0,1
140972000,140972000,1310988,-0.5410896,0.016759412,-9.52174,11.506592,0,0,0,0,1
141972000,141972000,1310988,-0.45010993,0.019153614,-9.667787,11.506561,0,0,0,0,1
142972000,142972000,1310988,-0.5554548,-0.031124622,-9.617508,11.506439,0,0,0,0,1
143972000,143972000,1310988,-0.46447513,0.011971008,-9.519346,11.506256,0,0,0,0,1
144972000,144972000,1310988,-0.45968673,0.021547815,-9.598354,11.506348,0,0,0,0,1
145972000,145972000,1310988,-0.6536171,-0.7038953,-11.046846,11.5061035,0,0,0,0,1
146972000,146972000,1310988,-0.545878,-0.17717093,-13.6254015,11.507111,0,0,0,0,1
147972000,147972000,1310988,-0.8690952,-0.06464344,-15.380352,11.511078,0,0,0,0,1
148972000,148972000,1310988,-0.80684596,0.021547815,-14.798561,11.514893,0,0,0,0,1
149972000,149972000,1310988,-0.59855044,0.7302315,-12.210428,11.5173645,0,0,0,0,1
150972000,150972000,1310988,-0.5506664,0.7182605,-10.69011,11.5159,0,0,0,0,1
151972000,151972000,1310988,-0.17717093,0.39743748,-9.167398,11.510284,0,0,0,0,1
152972000,152972000,1310988,-0.31124622,0.02873042,-9.516952,11.507721,0,0,0,0,1
153972000,153972000,1310988,-0.3854665,-0.05267244,-9.854534,11.507751,0,0,0,0,1
154972000,154972000,1310988,-0.51235914,-0.08140286,-9.840169,11.507843,0,0,0,0,1
155972000,155972000,1310988,-0.47884035,-0.093373865,-9.660604,11.507477,0,0,0,0,1
156972000,156972000,1310988,-0.50038815,-0.093373865,-9.581595,11.506989,0,0,0,0,1
157972000,157972000,1310988,-0.46447513,0.0047884034,-9.545682,11.506897,0,0,0,0,1
158972000,158972000,1310988,-0.51954174,0.093373865,-9.706094,11.507141,0,0,0,0,1
159972000,159972000,1310988,-0.5482722,0.06943185,-9.763555,11.507263,0,0,0,0,1
160972000,160972000,1310988,-0.5315128,0.062249243,-9.682152,11.507324,0,0,0,0,1
161972000,161972000,1310988,-0.5746084,0.095768064,-9.665392,11.507507,0,0,0,0,1
162972000,162972000,1310988,-0.62728083,0.11971009,-9.734824,11.50766,0,0,0,0,1
163972000,163972000,1310988,-0.50278234,0.045489833,-9.76116,11.507935,0,0,0,0,1
164972000,164972000,1310988,-0.5770026,0.035913024,-9.746795,11.508209,0,0,0,0,1
165972000,165972000,1310988,-0.5506664,-0.011971008,-9.653421,11.508179,0,0,0,0,1
166972000,166972000,1310988,-0.5793968,0.06703765,-9.682152,11.508148,0,0,0,0,1
167972000,167972000,1310988,-0.521936,-0.0023942017,-9.672575,11.508209,0,0,0,0,1
168972000,168972000,1310988,-0.49799395,0.062249243,-9.751583,11.508362,0,0,0,0,1
169972000,169972000,1310988,-0.5315128,0.10534488,-9.679757,11.508392,0,0,0,0,1
170972000,170972000,1310988,-0.533907,0.1388637,-9.782708,11.508392,0,0,0,0,1
171972000,171972000,1310988,-0.533907,-0.021547815,-9.677363,11.508301,0,0,0,0,1
172972000,172972000,1310988,-0.45489833,-0.023942016,-9.5385,11.508209,0,0,0,0,1
173972000,173972000,1310988,-1.2521675,0.8523358,-10.907983,11.508148,0,0,0,0,1
174972000,174972000,1310988,-0.48123455,0.58897364,-12.94066,11.50708,0,0,0,0,1
175972000,175972000,1310988,-0.7278373,0.15322891,-14.870387,11.509277,0,0,0,0,1
176972000,176972000,1310988,-0.7757214,-0.095768064,-14.882358,11.512482,0,0,0,0,1
177972000,177972000,1310988,-0.59615624,-0.5626374,-12.8832,11.515045,0,0,0,0,1
178972000,178972000,1310988,-0.6488287,-0.7613561,-10.84334,11.514984,0,0,0,0,1
179972000,179972000,1310988,-0.29448682,-0.40701428,-9.454702,11.51062,0,0,0,0,1
180972000,180972000,1310988,-0.22744916,-0.090979666,-9.363723,11.507233,0,0,0,0,1
181972000,181972000,1310988,-0.45489833,0.1388637,-9.907207,11.506836,0,0,0,0,1
182972000,182972000,1310988,-0.44532153,0.15322891,-9.900024,11.507019,0,0,0,0,1
183972000,183972000,1310988,-0.47165772,0.12449849,-9.679757,11.506592,0,0,0,0,1
184972000,184972000,1310988,-0.46686932,0.011971008,-9.61272,11.506195,0,0,0,0,1
185972000,185972000,1310988,-0.4381389,0.02633622,-9.646238,11.506134,0,0,0,0,1
186972000,186972000,1310988,-0.5746084,0.10055647,-9.674969,11.506256,0,0,0,0,1
187972000,187972000,1310988,-0.61291564,0.007182605,-9.667787,11.506348,0,0,0,0,1
188972000,188972000,1310988,-0.4357447,0.045489833,-9.591172,11.506561,0,0,0,0,1
189972000,189972000,1310988,-0.56982,0.035913024,-9.7563715,11.506805,0,0,0,0,1
190972000,190972000,1310988,-0.5243302,0.095768064,-9.533711,11.5069275,0,0,0,0,1
191972000,191972000,1310988,-0.48362875,-0.011971008,-9.770737,11.506989,0,0,0,0,1
192972000,192972000,1310988,-0.46686932,-0.031124622,-9.67018,11.506989,0,0,0,0,1
193972000,193972000,1310988,-0.5602432,-0.007182605,-9.588778,11.50705,0,0,0,0,1
194972000,194972000,1310988,-0.59855044,-0.059855044,-9.703699,11.50708,0,0,0,0,1
195972000,195972000,1310988,-0.5291186,-0.055066638,-9.720459,11.5069275,0,0,0,0,1
196972000,196972000,1310988,-1.292869,-1.0175357,-10.955867,11.506683,0,0,0,0,1
197972000,197972000,1310988,-0.47644615,-0.48123455,-13.10586,11.506897,0,0,0,0,1
198972000,198972000,1310988,-0.56982,0.076614454,-13.855246,11.510376,0,0,0,0,1
199972000,199972000,1310988,-0.62488663,0.40222588,-12.677298,11.51416,0,0,0,0,1
200972000,200972000,1310988,-0.58897364,0.6991069,-10.848128,11.514374,0,0,0,0,1
201972000,201972000,1310988,-0.45010993,0.4309563,-9.634268,11.510681,0,0,0,0,1
202972000,202972000,1310988,-0.33997664,0.062249243,-9.267955,11.507355,0,0,0,0,1
203972000,203972000,1310988,-0.4381389,0.019153614,-9.593566,11.5065,0,0,0,0,1
204972000,204972000,1310988,-0.4405331,0.0023942017,-9.651027,11.5065,0,0,0,0,1
205972000,205972000,1310988,-0.5363012,-0.10055647,-9.672575,11.506531,0,0,0,0,1
206972000,206972000,1310988,-0.59615624,-0.009576807,-9.775525,11.506531,0,0,0,0,1
207972000,207972000,1310988,-0.47405192,-0.0047884034,-9.49301,11.5065,0,0,0,0,1
208972000,208972000,1310988,-0.49559975,0.33997664,-9.916783,11.506622,0,0,0,0,1
209972000,209972000,1310988,-0.49320555,0.016759412,-9.787497,11.506348,0,0,0,0,1
210972000,210972000,1310988,-0.44771573,-0.055066638,-9.919178,11.506256,0,0,0,0,1
211972000,211972000,1310988,-0.50517654,-0.17717093,-9.80665,11.506256,0,0,0,0,1
212972000,212972000,1310988,-0.5386954,-0.20829555,-9.677363,11.506165,0,0,0,0,1
213972000,213972000,1310988,-0.48602295,-0.12928689,-9.639056,11.506073,0,0,0,0,1
214972000,214972000,1310988,-0.49799395,0.0023942017,-9.660604,11.5060425,0,0,0,0,1
215972000,215972000,1310988,-0.47884035,-0.009576807,-9.55047,11.505798,0,0,0,0,1
216972000,216972000,1310988,-0.34476504,-0.021547815,-9.593566,11.505646,0,0,0,0,1
217972000,217972000,1310988,-0.521936,-0.062249243,-9.639056,11.505737,0,0,0,0,1
218972000,218972000,1310988,-0.46926352,0.007182605,-9.562442,11.505676,0,0,0,0,1
219972000,219972000,1310988,-0.50517654,-0.10295067,-9.576807,11.505798,0,0,0,0,1
220972000,220972000,1310988,-0.49320555,-0.02873042,-9.595961,11.505829,0,0,0,0,1
221972000,221972000,1310988,-0.46447513,0.21308395,-9.758766,11.505585,0,0,0,0,1
222972000,222972000,1310988,-0.45010993,-0.016759412,-10.06283,11.505341,0,0,0,0,1
223972000,223972000,1310988,-0.49559975,-0.1604115,-9.976639,11.505585,0,0,0,0,1
224972000,224972000,1310988,-0.59855044,-0.18674773,-9.945514,11.5060425,0,0,0,0,1
225972000,225972000,1310988,-0.49799395,-0.24420857,-9.811439,11.506165,0,0,0,0,1
226972000,226972000,1310988,-0.6464345,-0.11971009,-9.579201,11.506134,0,0,0,0,1
227972000,227972000,1310988,-0.50038815,-0.11971009,-9.662998,11.506165,0,0,0,0,1
228972000,228972000,1310988,-0.49559975,-0.11971009,-9.629479,11.506409,0,0,0,0,1
229972000,229972000,1310988,-0.6703765,-0.06703765,-9.7084875,11.506714,0,0,0,0,1
230972000,230972000,1310988,-0.5363012,0.007182605,-9.655815,11.506897,0,0,0,0,1
231972000,231972000,1310988,-0.5626374,-0.04309563,-9.816227,11.507172,0,0,0,0,1
232972000,232972000,1310988,-0.5674258,0.01436521,-9.64145,11.507385,0,0,0,0,1
233972000,233972000,1310988,-0.5482722,0.14844051,-9.856929,11.507538,0,0,0,0,1
234972000,234972000,1310988,-0.533907,0.01436521,-9.856929,11.50769,0,0,0,0,1
235972000,235972000,1310988,-0.5793968,-0.033518825,-9.902418,11.5078125,0,0,0,0,1
236972000,236972000,1310988,-0.533907,-0.18914193,-9.710882,11.508057,0,0,0,0,1
237972000,237972000,1310988,-0.641646,-0.12449849,-9.847352,11.508362,0,0,0,0,1
238972000,238972000,1310988,-0.6344634,-0.06943185,-9.77792,11.508514,0,0,0,0,1
239972000,239972000,1310988,-0.7086837,-0.059855044,-9.629479,11.508667,0,0,0,0,1
240972000,240972000,1310988,-1.2904748,-0.9816227,-11.145009,11.5086975,0,0,0,0,1
241972000,241972000,1310988,-0.51475334,-0.4333505,-13.496115,11.509338,0,0,0,0,1
242972000,242972000,1310988,-0.830788,-0.17717093,-15.437813,11.513153,0,0,0,0,1
243972000,243972000,1310988,-0.8595184,-0.0047884034,-15.71554,11.516937,0,0,0,0,1
244972000,244972000,1310988,-0.58897364,0.5243302,-13.340492,11.519318,0,0,0,0,1
245972000,245972000,1310988,-0.7781156,0.7517793,-11.159374,11.518921,0,0,0,0,1
246972000,246972000,1310988,-0.24420857,0.48123455,-9.40203,11.513031,0,0,0,0,1
247972000,247972000,1310988,-0.24899697,0.15083471,-9.473856,11.508789,0,0,0,0,1
248972000,248972000,1310988,-0.40462008,-0.1604115,-9.92636,11.508179,0,0,0,0,1
249972000,249972000,1310988,-0.5386954,-0.18674773,-10.0269165,11.50827,0,0,0,0,1
250972000,250972000,1310988,-0.59136784,-0.09816227,-9.7803135,11.507874,0,0,0,0,1
251972000,251972000,1310988,-0.5363012,-0.045489833,-9.524135,11.507446,0,0,0,0,1
252972000,252972000,1310988,-0.5674258,-0.050278235,-9.689334,11.507263,0,0,0,0,1
253972000,253972000,1310988,-0.47644615,0.023942016,-9.739613,11.507172,0,0,0,0,1
254972000,254972000,1310988,-0.6991069,-0.016759412,-9.785102,11.50705,0,0,0,0,1
255972000,255972000,1310988,-0.5674258,0.1412579,-9.691729,11.506775,0,0,0,0,1
256972000,256972000,1310988,-0.5315128,0.0047884034,-9.581595,11.506622,0,0,0,0,1
257972000,257972000,1310988,-0.533907,-0.05746084,-9.543288,11.506439,0,0,0,0,1
258972000,258972000,1310988,-0.51235914,-0.05267244,-9.67018,11.506592,0,0,0,0,1
259972000,259972000,1310988,-0.62249243,-0.02873042,-9.7563715,11.506805,0,0,0,0,1
260972000,260972000,1310988,-0.581791,-0.031124622,-9.624691,11.506897,0,0,0,0,1
261972000,261972000,1310988,-0.5674258,-0.047884032,-9.706094,11.507172,0,0,0,0,1
262972000,262972000,1310988,-0.5482722,-0.011971008,-9.727641,11.507568,0,0,0,0,1
263972000,263972000,1310988,-0.58897364,-0.02873042,-9.727641,11.507935,0,0,0,0,1
264972000,264972000,1310988,-0.5530606,-0.01436521,-9.775525,11.50827,0,0,0,0,1
265972000,265972000,1310988,-1.2425907,0.7422025,-10.517728,11.508606,0,0,0,0,1
266972000,266972000,1310988,-0.45250413,0.5434838,-12.196063,11.507782,0,0,0,0,1
267972000,267972000,1310988,-0.545878,0.011971008,-12.856863,11.509766,0,0,0,0,1
268972000,268972000,1310988,-0.7685388,-0.33279404,-12.25113,11.513153,0,0,0,0,1
269972000,269972000,1310988,-0.6584055,-0.5554548,-10.884041,11.514221,0,0,0,0,1
270972000,270972000,1310988,-0.5410896,-0.45250413,-9.648633,11.512268,0,0,0,0,1
271972000,271972000,1310988,-0.40940848,-0.12210429,-9.49301,11.510254,0,0,0,0,1
272972000,272972000,1310988,-0.50278234,-0.04309563,-9.799467,11.509552,0,0,0,0,1
273972000,273972000,1310988,-0.545878,-0.04309563,-9.78989,11.509491,0,0,0,0,1
274972000,274972000,1310988,-0.5746084,-0.011971008,-9.871294,11.509491,0,0,0,0,1
275972000,275972000,1310988,-0.51954174,-0.088585466,-9.792285,11.509552,0,0,0,0,1
276972000,276972000,1310988,-0.5770026,-0.059855044,-9.67018,11.5095825,0,0,0,0,1
277972000,277972000,1310988,-0.58897364,0.01436521,-9.825804,11.509705,0,0,0,0,1
278972000,278972000,1310988,-0.60573304,-0.1412579,-9.698911,11.509796,0,0,0,0,1
279972000,279972000,1310988,-0.5650316,0.055066638,-9.722853,11.509918,0,0,0,0,1
280972000,280972000,1310988,-0.56982,-0.29927522,-9.950302,11.510193,0,0,0,0,1
281972000,281972000,1310988,-0.5770026,-0.15322891,-9.969456,11.5104065,0,0,0,0,1
282972000,282972000,1310988,-0.5530606,-0.01436521,-10.089166,11.510834,0,0,0,0,1
283972000,283972000,1310988,-0.61770403,0.074220255,-9.92636,11.511047,0,0,0,0,1
284972000,284972000,1310988,-0.5770026,0.08619126,-9.945514,11.510956,0,0,0,0,1
285972000,285972000,1310988,-0.47644615,0.0023942017,-9.809045,11.510681,0,0,0,0,1
286972000,286972000,1310988,-0.5793968,-0.011971008,-9.775525,11.510345,0,0,0,0,1
287972000,287972000,1310988,-0.59615624,0.011971008,-9.816227,11.51004,0,0,0,0,1
288972000,288972000,1310988,-0.6440403,-0.11492168,-9.742006,11.509827,0,0,0,0,1
289972000,289972000,1310988,-0.5793968,-0.033518825,-9.730036,11.509552,0,0,0,0,1
290972000,290972000,1310988,-0.5482722,-0.29209262,-9.797073,11.509155,0,0,0,0,1
291972000,291972000,1310988,-0.5770026,-0.22026655,-9.983821,11.508972,0,0,0,0,1
292972000,292972000,1310988,-0.59855044,-0.031124622,-10.156203,11.509155,0,0,0,0,1
293972000,293972000,1310988,-0.581791,0.15083471,-9.892841,11.509277,0,0,0,0,1
294972000,294972000,1310988,-0.5386954,0.08619126,-9.85214,11.509094,0,0,0,0,1
295972000,295972000,1310988,-0.48602295,0.0023942017,-9.775525,11.508514,0,0,0,0,1
296972000,296972000,1310988,-0.47884035,-0.016759412,-9.720459,11.508118,0,0,0,0,1
297972000,297972000,1310988,-0.5650316,-0.016759412,-9.78989,11.507782,0,0,0,0,1
298972000,298972000,1310988,-0.78529817,-1.0414777,-10.915166,11.507294,0,0,0,0,1
