,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,act_roll,act_pitch,act_yaw,indicated_airspeed_m_s,nav_cmd
0,-0.4575263372727763,1.9999999977146665,95.53467336290409,-1.3220469417809866,3.7513282909334245,0.09473908135731929,-2.0334542585272217,16.359102425731166,0.08485893984230386,-0.86436796,
1,-0.4588625321468009,1.9999999977146665,95.50439827300939,-1.3209990592694716,3.767505754278943,0.09239301399190891,-1.8847949727772557,17.68255471839205,0.06519057643134583,-0.9481605,
2,-0.4588625321468009,1.9999999977146665,95.42974187230384,-1.3559482815610822,3.788132234903653,0.1109468427110446,-2.307302358794754,15.197463154697745,0.07922168258052506,-1.2539021,
3,-0.4588625321468009,1.9999999977146665,95.2740806985227,-1.358487515917543,3.8272563714652637,0.1122563721292838,-2.4089251327196917,17.68617695757287,0.1050082898631183,0.7161133,
4,-0.4588625321468009,1.9999999977146665,95.05584107435737,-1.352238952795405,3.842202262030148,0.10892243958139862,-2.120605608237422,18.122378894330687,0.1516335726898479,1.1424216,
5,-0.4588625321468009,1.9999999977146665,95.09506003543407,-1.3139128318508528,3.8483117109996288,0.08856194315392256,-2.1378995944383123,16.629041750624538,0.10947451879447488,0.8568633,
6,-0.4412548171756088,1.9999999977146665,95.71498318103177,-1.1768144020121385,3.8333867333942657,0.03913421488922705,-1.6528946596772978,16.146727597556797,0.13139553453192512,-1.1898257,
7,0.3992889875670657,1.9999999977146665,96.28378130256993,1.0071303726740672,3.850393839627134,-0.0047307463566346195,-1.262920332929343,17.160232068405914,0.03609191785906345,-1.562959,
8,0.4504579288415859,1.9999999977146665,96.7980166532778,1.1104638839837062,3.85634486576626,-0.01894902234762261,1.892516094728659,17.41875921993587,-0.01484109887598684,-1.5762016,
9,0.43050759571091013,1.9999999977146665,97.22884080817052,1.1469147140647955,3.8745409167198046,-0.019650679641569104,1.731042951665269,18.041174731942384,-0.08405047347506246,-1.3895383,
10,0.44230797662841675,1.9999999977146665,97.58355324955807,1.1224794964969538,3.842760322922606,-0.013637350071800282,1.8105790047288262,16.505729200998687,0.04329775995769852,-0.037665717,
11,0.4417664684866606,1.9999999977146665,97.95342042462681,1.1050460523687289,3.820011033666937,-0.0003346191839348702,1.700521375327091,17.14477882371344,0.030614845272858352,1.357267,
12,0.453681962354787,1.9999999977146665,98.31637772868629,1.139068744609833,3.83771772136766,-0.0025833408194172918,1.9591035881011571,18.103517123714976,-0.02044316277815753,0.68173987,
13,0.4588625321468009,1.9999999977146665,98.67544464931682,1.1534561159160246,3.8275826709295906,-0.0033463243071909367,1.7520823629729292,17.82550310461483,-0.03057061579586323,0.934135,
14,0.4588625321468009,1.9999999977146665,98.9950634257526,1.1716597299124647,3.7774276644172238,-0.013021763070796135,2.1898999261214573,18.067977697598604,-0.01473405660886932,0.41552016,
15,0.4588625321468009,1.9999999977146665,99.35708107902806,1.181798275393084,3.709666237818282,-0.01842100335123728,2.104567832002356,17.56950040513022,0.030192294055569523,-1.3700264,
16,0.4588625321468009,1.9999999977146665,99.79264359488651,1.190283493860074,3.6623316160524464,-0.022942732412376994,1.9749921088305917,15.588279385629866,-0.08945898306671324,0.54728186,
17,0.4588625321468009,1.9999999977146665,100.17630759366202,1.1880992641534762,3.6780160492152554,-0.021777709825563325,2.1558058433390794,17.34907838472324,0.022068711651963502,-0.27873284,
18,0.4588625321468009,1.9999999977146665,100.35100815497536,1.1788913740194877,3.7234275381417343,-0.016873106874447593,1.8438279174676067,17.58769009625224,-0.028339827538833174,0.6415376,
19,0.4588625321468009,1.9999999977146665,100.64565743069933,1.1503796190350697,3.7447965720689327,-0.001713430973888081,2.0804197235856545,17.796776719640356,-0.004146823868178377,0.57270455,
20,0.4588625321468009,1.9999999977146665,101.00892986154612,1.1638591387148765,3.7439348435450563,-0.008879076530856397,2.1572036311760807,17.29225300355996,-0.02188753322981841,-1.3454375,
21,0.4588625321468009,1.9999999977146665,101.15836871367215,1.156783682902806,3.7096576434513544,-0.005119433476400034,2.0468957338094316,15.623444670306021,-0.029152144182457845,-0.355679,
22,0.4588625321468009,1.9999999977146665,100.742538864278,1.0902515945490967,3.723370242362221,0.03025540707557657,1.7708470172423614,16.317263901615124,0.02656589863890658,-1.6523391,
23,0.4588625321468009,1.9999999977146665,100.49435073616118,1.0256076313134617,3.7117237292605965,0.06463256137551203,1.7711800203128913,15.6969202049958,0.07314696631258591,0.9534225,
24,0.4588625321468009,1.9999999977146665,100.40490629476331,1.003966098658898,3.7140780128407886,0.07613870554690717,1.5607597230650496,17.358594640742567,0.05383929702239661,-0.26629138,
25,0.4588625321468009,1.9999999977146665,100.23949337930905,0.9789965406513174,3.7517224858964746,0.08938534080130507,1.8834847328913504,17.43390421333456,0.06543639251419081,-0.6460773,
26,0.4588625321468009,1.9999999977146665,99.87791690353585,0.9340117333948725,3.7854576679159817,0.11326249174711149,1.4678009304391828,16.857123070836828,0.12758374372374495,-0.72105116,
27,0.4588625321468009,1.9999999977146665,99.67362880168194,0.9027205028504953,3.812250893289685,0.12985876432255908,1.4728433028110113,17.558503626168275,0.12518374957065687,1.3078772,
28,0.4588625321468009,1.9999999977146665,99.5407369706793,0.9165507872924812,3.825481061737051,0.1224966004298051,1.6141739426992388,17.320439662291417,0.08372836233221786,-1.5465323,
29,0.4588625321468009,1.9999999977146665,99.19246457490902,0.9081701336231026,3.8279419154671377,0.12694549738785896,1.1935629896878437,17.798143223981743,0.17169751762172014,0.7551382,
30,0.4588625321468009,1.9999999977146665,98.51459247791179,0.8658659094111774,3.8665581249433645,0.14936459679577238,1.265507924923713,19.445669612893344,0.12044042679041911,-1.1863022,
31,0.4555110155241831,1.9999999977146665,97.96156215489563,0.8172107345191244,3.880023435269852,0.17073053675087782,0.8988691951431849,18.808794937968905,0.06908462679017296,1.40634,
32,0.3811401769837301,1.9999999977146665,97.50607789650049,0.58926022057146,3.8931745355414895,0.19301926534208716,0.7440811803939326,18.50548254038255,0.22174994750002472,0.8909313,
33,0.28581475926676364,1.9999999977146665,97.2650402816669,0.3674360292003423,3.8907925208040135,0.18426946069488376,0.6669379423222902,17.753441056805638,0.16069149685053877,-0.50061476,
34,0.24733988128986137,1.9999999977146665,97.27397842327092,0.2796535378309157,3.8790337079745436,0.17982675741059526,-0.02089295183606908,17.273396389564407,0.1179676669973494,-1.6374843,
35,0.07568550166053664,1.9999999977146665,97.31691015086008,-0.13532073660607352,3.8649347063266415,0.09729124164163822,0.4733414621086544,17.812435083223487,0.13552877758148552,-1.4378068,
36,0.12324757621188308,1.9999999977146665,97.35787090363398,-0.04324633871445892,3.863858920770503,0.1400868344586677,-0.2959745614815824,17.156951885028793,0.1304284677174136,-0.87811506,
37,-0.08335015289165201,1.9999999977146665,97.07187329061648,-0.5203342572539147,3.85672616917892,0.10838789860643132,-0.26611597752646216,17.960699371869488,0.15418530325582047,-1.3382375,
