,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pressure,temperature,lat,lon,alt,vel_n_m_s,vel_e_m_s,vel_d_m_s,mag_x,mag_y,mag_z
39,-0.0005326322,0.0005326322,0.0015978967,0.1388637,-0.050278235,-9.667787,956.0371,11.832275,473977508,85456072,488178,-0.01,0.0,-0.01,0.01198085,-0.21692468,0.4258199
40,0.0053263223,-0.0015978967,-0.0031957934,0.076614454,-0.062249243,-9.682152,956.023,11.832275,473977508,85456073,488166,0.0,-0.01,0.01,0.006054916,-0.2170322,0.43505597
41,0.0010652645,0.0031957934,0.0,0.011971008,-0.02633622,-9.765948,956.02704,11.832275,473977508,85456073,488165,0.01,-0.01,-0.02,0.006017205,-0.21896921,0.43008628
42,0.0010652645,-0.0031957934,0.006924219,0.02633622,-0.107739076,-9.665392,956.03015,11.832275,473977508,85456073,488164,0.0,0.01,-0.02,0.0034235213,-0.22278449,0.43081766
43,0.0015978967,0.0058589545,0.0005326322,0.076614454,-0.011971008,-9.64145,956.03015,11.832275,473977508,85456073,488164,0.0,-0.01,0.0,0.008068485,-0.21758862,0.4286168
44,0.0031957934,-0.0026631611,0.0015978967,0.076614454,-0.10055647,-9.674969,956.01843,11.832275,473977508,85456072,488177,0.0,-0.04,-0.03,0.0014865402,-0.2158824,0.4245282
45,0.0037284256,0.0,-0.0015978967,0.033518825,-0.021547815,-9.629479,956.01886,11.832275,473977508,85456073,488165,0.01,0.0,0.0,0.008935645,-0.21167794,0.42600712
46,0.0026631611,-0.0015978967,0.0015978967,0.035913024,0.016759412,-9.715671,956.01886,11.832275,473977508,85456073,488172,0.0,0.0,0.01,0.0016229587,-0.2156921,0.4242985
47,-0.0026631611,-0.0031957934,-0.0010652645,0.05267244,-0.095768064,-9.710882,956.03406,11.832275,473977508,85456073,488170,0.0,-0.02,0.0,0.009447027,-0.21371873,0.42449126
48,-0.0037284256,0.0015978967,-0.004261058,0.110133275,-0.076614454,-9.660604,956.0363,11.832275,473977508,85456073,488183,0.01,0.0,0.0,0.0047211433,-0.21762441,0.42650512
49,0.0026631611,0.0,-0.0031957934,0.055066638,0.02873042,-9.744401,956.0392,11.832275,473977508,85456073,488180,0.02,0.01,-0.01,0.004732726,-0.2144767,0.4339263
50,0.004261058,0.0031957934,-0.0026631611,0.10534488,0.019153614,-9.634268,956.0135,11.832275,473977508,85456073,488175,-0.02,0.0,-0.01,0.007590863,-0.2154497,0.43084186
51,-0.0005326322,-0.0031957934,-0.0031957934,0.011971008,-0.050278235,-9.718064,956.0293,11.832275,473977508,85456073,488175,-0.01,0.0,0.0,0.004034596,-0.22159746,0.429972
52,-0.0058589545,-0.0015978967,0.002130529,0.007182605,-0.047884032,-9.639056,956.008,11.832275,473977508,85456073,488177,-0.01,0.02,0.0,0.009743559,-0.21440972,0.43214628
53,0.002130529,-0.0010652645,-0.007456851,0.035913024,-0.088585466,-9.622296,956.0113,11.832275,473977508,85456072,488169,0.0,0.01,0.01,0.0001897207,-0.21894857,0.4344292
54,0.0,-0.0031957934,0.0031957934,-0.009576807,-0.01436521,-9.667787,956.01013,11.832275,473977508,85456073,488166,0.01,0.0,-0.01,-0.0006039165,-0.21899612,0.43292025
55,-0.0010652645,-0.0015978967,0.007456851,0.02633622,0.0047884034,-9.636662,956.01013,11.832275,473977508,85456072,488174,-0.01,0.0,0.0,0.009284918,-0.2190202,0.4311023
56,-0.0015978967,0.0,0.006924219,0.062249243,-0.045489833,-9.694122,956.02625,11.832275,473977508,85456073,488175,0.01,0.0,0.02,0.0035995012,-0.21837318,0.42875078
57,0.0037284256,-0.0005326322,0.0005326322,-0.07182605,0.05267244,-9.624691,956.02026,11.832275,473977508,85456074,488176,0.0,0.0,0.0,0.0054894662,-0.21395387,0.4295382
58,-0.0031957934,-0.0037284256,0.0053263223,0.0,-0.01436521,-9.6845455,956.02026,11.832275,473977508,85456073,488168,-0.01,0.0,0.02,0.002595173,-0.21847525,0.42715755
59,0.0010652645,0.0,-0.002130529,0.016759412,-0.05267244,-9.667787,956.0207,11.832275,473977508,85456073,488170,0.0,0.0,0.0,0.003144334,-0.21644267,0.42704916
60,-0.0063915867,-0.0010652645,-0.00479369,0.02873042,-0.01436521,-9.648633,956.0152,11.832275,473977508,85456073,488181,0.0,0.0,-0.02,0.0013745556,-0.2084264,0.4263997
61,0.002130529,0.0037284256,0.0037284256,0.05267244,-0.093373865,-9.646238,956.0267,11.832275,473977508,85456073,488174,0.0,0.0,0.02,0.012034142,-0.22516179,0.42870542
62,0.0,0.007989483,-0.0058589545,-0.007182605,-0.11492168,-9.715671,956.0152,11.832275,473977508,85456073,488167,0.0,-0.01,0.01,0.00043798296,-0.21826287,0.42611465
63,-0.0005326322,0.0053263223,0.0015978967,0.047884032,-0.047884032,-9.603143,956.03,11.832275,473977508,85456073,488168,0.0,0.0,0.0,0.0034517953,-0.20917751,0.42748058
64,-0.008522116,0.0037284256,-0.002130529,0.016759412,-0.047884032,-9.651027,956.03,11.832275,473977508,85456073,488164,0.0,0.0,-0.01,0.005966548,-0.21426854,0.43233797
65,0.0,0.0010652645,0.0,0.08140286,-0.02873042,-9.667787,956.0297,11.832275,473977508,85456072,488167,-0.02,0.01,0.01,-0.0009168308,-0.2171789,0.43632206
66,0.0026631611,-0.004261058,-0.0026631611,0.06943185,-0.02633622,-9.694122,956.03625,11.832275,473977508,85456073,488173,0.0,0.01,0.0,0.0045925085,-0.21924694,0.42521927
67,-0.0015978967,-0.002130529,-0.0005326322,0.01436521,-0.062249243,-9.703699,956.0478,11.832275,473977508,85456073,488181,0.0,-0.02,0.0,0.007914391,-0.21457274,0.43018842
68,-0.0015978967,0.0015978967,0.0,0.02633622,0.050278235,-9.7084875,956.02136,11.832275,473977508,85456073,488182,0.02,-0.01,-0.01,0.00239232,-0.21748737,0.43346843
69,-0.0063915867,0.0010652645,-0.0015978967,0.050278235,-0.06943185,-9.672575,956.0375,11.832275,473977508,85456073,488176,0.0,0.0,0.01,0.003874587,-0.21480718,0.43197507
70,-0.0010652645,-0.0063915867,-0.002130529,0.009576807,-0.076614454,-9.701305,956.05786,11.832275,473977508,85456073,488177,0.02,0.01,-0.01,0.0026664934,-0.22192618,0.4269196
71,-0.002130529,-0.0015978967,0.0010652645,0.011971008,-0.11971009,-9.679757,956.0246,11.832275,473977508,85456073,488175,0.0,-0.01,-0.04,0.008446436,-0.22024146,0.42508608
72,0.0063915867,0.0031957934,-0.0010652645,2.0446482,-0.11492168,-9.674969,956.0241,11.832275,473977508,85456074,488168,0.0,-0.01,-0.02,0.006117905,-0.21316548,0.43383616
73,0.013315806,0.043675844,-0.03834952,21.121647,0.04070143,-11.887212,956.0336,11.831879,473977507,85456529,488188,-0.12,11.74,-0.089999996,0.015070925,-0.21703273,0.43067503
74,0.0015978967,0.101200126,-0.0010652645,3.2609026,-0.1388637,-11.264719,955.5827,11.807892,473977485,85458321,489752,-0.32,17.97,-4.7,-0.10072138,-0.21527481,0.41612044
75,-0.004261058,-0.0053263223,0.007456851,-0.33758244,0.009576807,-8.884883,954.80896,11.764465,473977446,85461197,497180,-0.39,18.15,-6.8199997,-0.12701719,-0.21910578,0.4136306
76,0.0037284256,-0.054328486,-0.011185277,-1.328782,-0.019153614,-8.149862,954.14734,11.726532,473977418,85463059,502374,-0.35,16.1,-5.7,-0.10687933,-0.21263407,0.41600868
77,0.006924219,-0.03355583,0.0031957934,0.4333505,-0.08140286,-8.939949,953.6828,11.700256,473977386,85465311,507781,-0.26999998,12.559999,-3.55,-0.0957454,-0.21403123,0.42312494
78,0.7302388,0.05965481,0.55606806,1.0462662,0.6799533,-10.637438,953.3206,11.680176,473977364,85466592,510385,-0.35,11.49,-2.97,-0.108643144,-0.07449051,0.4606689
79,0.018642128,0.304133,0.41225734,2.123657,-0.29688102,-10.656591,952.9949,11.661224,473977118,85468268,513946,-5.37,9.0,-2.9199998,-0.2143002,0.093912706,0.41708657
80,-0.120907515,0.4745753,0.4910869,2.0733786,-0.45968673,-12.330139,952.7287,11.644897,473976577,85469054,516044,-9.4,5.2,-2.44,-0.28714022,0.20223726,0.32266647
81,-0.14807177,0.5161206,0.54275227,1.9273324,-0.35673606,-12.830527,952.4485,11.629944,473975429,85469144,518822,-10.469999,-4.33,-2.23,-0.27962276,0.32998815,0.20682752
82,-0.1571265,0.5368933,0.52837116,1.8052281,-0.51235914,-13.244724,952.4485,11.629944,473974805,85468356,520648,-6.16,-9.91,-2.28,-0.16443388,0.42303297,0.14236628
83,-0.20133498,0.4889564,0.49534798,1.7022774,-0.6368576,-12.938266,951.9206,11.599518,473974693,85466529,523478,4.27,-11.34,-2.46,-0.016455393,0.45031598,0.16495924
84,-0.21198763,0.39041942,0.45167214,1.6208745,-0.6727707,-12.287044,951.6274,11.582916,473975222,85465499,525496,9.849999,-7.4199996,-2.54,0.094523214,0.37566376,0.27848974
85,0.13209279,0.029294772,0.9353022,2.1667526,0.011971008,-7.5106106,951.6274,11.582916,473976487,85464974,528667,12.59,0.65,-2.48,0.19651829,0.28357476,0.3405242
86,0.040480047,0.5203817,0.54914385,0.90261406,-0.19393034,-14.31972,951.2906,11.562195,473977427,85465288,529516,12.55,6.16,-0.48,0.17263591,0.21699888,0.4014442
87,-0.17417073,0.47191215,0.38296258,0.7685388,-0.6440403,-14.324509,951.13837,11.555145,473978414,85467034,530483,4.16,14.599999,-1.43,0.008251446,0.14447659,0.457994
88,-0.39148468,0.18535602,0.25726137,1.115698,-1.0127473,-11.6669445,951.13837,11.555145,473978446,85468655,531997,-2.9199998,15.0199995,-2.31,-0.12807313,0.03296944,0.4622542
89,-0.32756883,-0.14487597,0.082558,0.33518824,-0.533907,-7.5848308,950.60675,11.523621,473977815,85470861,535238,-7.43,12.67,-2.3,-0.12638119,-0.11353411,0.4508266
90,-0.1571265,-0.053795855,-0.021837922,-0.095768064,-0.33997664,-8.908825,950.47253,11.516663,473977255,85472191,536441,-7.77,12.32,-0.9,-0.09084684,-0.20327976,0.4295653
91,-0.034088463,0.0,-0.06764429,-0.30885202,-0.25139117,-9.634268,950.4504,11.514832,473976445,85474191,536969,-7.02,12.92,-0.21,-0.07365984,-0.25288755,0.40233055
92,0.022370555,0.009054748,-0.07084008,-0.39743748,0.021547815,-9.727641,950.4382,11.513824,473975968,85475605,537105,-6.12,13.46,-0.12,-0.055233553,-0.25441152,0.40096134
93,0.043675844,-0.0010652645,-0.056459017,-0.35194764,0.031124622,-9.634268,950.3994,11.512695,473975381,85477799,537300,-4.83,13.98,-0.16,-0.04449959,-0.23914719,0.4089008
94,0.03089267,-0.0063915867,-0.03089267,-0.49081135,-0.035913024,-9.543288,950.3994,11.512695,473975051,85479305,537436,-4.31,14.15,-0.14,-0.03485331,-0.23346956,0.41955164
95,0.025033714,0.0005326322,-0.017576864,-0.47884035,-0.02873042,-9.646238,950.358,11.510925,473974610,85481565,537594,-3.9399998,14.219999,-0.049999997,-0.03439313,-0.22185476,0.43670055
96,0.011185277,-0.0026631611,0.002130529,-0.45729253,-0.05746084,-9.61272,950.3507,11.510315,473974330,85483088,537663,-3.84,14.2,-0.08,-0.029371047,-0.21130124,0.4309011
97,0.0058589545,-0.0031957934,0.006924219,-0.48841715,-0.1604115,-9.655815,950.37537,11.509949,473973915,85485351,537754,-3.82,14.2,-0.03,-0.021654483,-0.21284622,0.43295255
98,-0.0005326322,0.00479369,0.004261058,-0.40940848,-0.0023942017,-9.586384,950.35144,11.509674,473973635,85486870,537780,-3.9099998,14.15,-0.02,-0.02780908,-0.20645635,0.42258897
99,-0.18695392,0.0031957934,-0.046339005,-0.5770026,-0.49559975,-9.832987,950.32574,11.509399,473973218,85489129,537826,-3.58,14.25,-0.06,0.0019573863,-0.26483393,0.4060458
100,-0.07563378,0.028229509,-0.13954964,-0.47405192,-0.2681506,-9.871294,950.32574,11.509399,473973009,85490668,537877,-2.05,14.46,-0.02,0.026367648,-0.3205612,0.3557187
101,0.030360037,0.055926383,-0.1486044,-0.5626374,-0.035913024,-9.983821,950.356,11.509277,473972961,85492992,537879,1.2099999,14.599999,0.06,0.05505519,-0.32351676,0.34870017
102,0.084155895,0.0314253,-0.12942964,-0.46208093,0.090979666,-9.885659,950.3552,11.50946,473973126,85494543,537839,3.24,14.32,0.02,0.08275639,-0.29392463,0.37410092
103,0.08894958,0.008522116,-0.08468852,-0.50278234,0.10055647,-9.696517,950.3259,11.509277,473973599,85496772,537860,5.2599998,13.67,0.0,0.10303541,-0.25634065,0.3952509
104,0.050600063,-0.002130529,-0.036218993,-0.51954174,0.045489833,-9.64145,950.31287,11.508789,473974010,85498219,537894,5.95,13.349999,-0.04,0.10825785,-0.21897423,0.4113789
105,0.0314253,0.0031957934,-0.009054748,-0.50517654,-0.04309563,-9.548077,950.3215,11.508453,473974680,85500321,537978,6.37,13.099999,-0.07,0.1238931,-0.19392034,0.4196724
106,0.009054748,-0.0015978967,0.0005326322,-0.58657944,-0.08619126,-9.655815,950.3215,11.508453,473975145,85501726,537994,6.42,13.11,-0.06,0.12440729,-0.18660845,0.42321613
107,0.002130529,-0.0010652645,0.010652645,-0.5434838,-0.06703765,-9.615114,950.32764,11.508331,473975835,85503817,538005,6.35,13.139999,0.01,0.12780635,-0.18562132,0.42298344
108,-0.0026631611,0.0,0.0010652645,-0.40701428,-0.06943185,-9.68694,950.31854,11.508331,473976294,85505225,538006,6.29,13.16,0.03,0.12410319,-0.18960118,0.42638975
109,-0.0063915867,0.0037284256,0.002130529,-0.60812724,-0.019153614,-9.64145,950.3331,11.508362,473976970,85507326,537997,6.24,13.21,0.0,0.12319975,-0.19139285,0.42517027
110,-0.002130529,-0.0026631611,0.004261058,-0.5482722,0.007182605,-9.588778,950.3278,11.508087,473977422,85508739,538033,6.18,13.179999,-0.06,0.12692446,-0.18879992,0.42447534
111,0.0053263223,0.0015978967,-0.0005326322,-0.46686932,-0.031124622,-9.689334,950.34357,11.507935,473978092,85510838,538062,6.22,13.16,0.01,0.122398585,-0.18771534,0.42095178
112,0.2050634,0.011717909,0.14114754,-0.5506664,0.4285621,-9.7563715,950.3045,11.507782,473978542,85512249,538076,6.21,13.2,-0.049999997,0.10717106,-0.16676134,0.44056115
113,0.1272991,0.036218993,0.17097494,-0.49559975,0.23463176,-9.947908,950.29474,11.507355,473979138,85514391,538148,4.41,13.809999,-0.04,0.09299108,-0.08990178,0.4601542
114,-0.004261058,0.053795855,0.18109496,-0.48602295,-0.076614454,-10.120291,950.32263,11.507507,473979377,85515903,538158,2.11,14.349999,0.04,0.044891838,-0.07686032,0.4721389
115,-0.0777643,0.04261058,0.15020229,-0.48841715,-0.18195933,-9.988609,950.32263,11.507507,473979412,85518218,538071,-1.35,14.54,0.12,0.002506071,-0.1031356,0.470549
116,-0.092145376,0.019707393,0.108124346,-0.46208093,-0.23942018,-9.830592,950.32153,11.508026,473979246,85519763,538046,-3.1,14.299999,0.0,-0.02469918,-0.141411,0.46058545
117,-0.06870956,0.0053263223,0.05273059,-0.50517654,-0.17717093,-9.67018,950.3175,11.507629,473978818,85522002,538098,-4.5699997,13.849999,-0.07,-0.037721477,-0.17568266,0.44755307
118,-0.03568636,-0.0037284256,0.015978966,-0.62728083,-0.1436521,-9.531317,950.3083,11.507141,473978469,85523473,538176,-4.96,13.639999,-0.08,-0.04163363,-0.19999537,0.43931335
119,-0.011185277,-0.0058589545,0.00479369,-0.51714754,0.0047884034,-9.646238,950.3131,11.50708,473977924,85525642,538209,-5.08,13.61,0.0,-0.04199763,-0.2032714,0.4362624
120,0.0,-0.0026631611,-0.00479369,-0.48123455,-0.007182605,-9.677363,950.31836,11.506958,473977555,85527100,538220,-5.04,13.599999,-0.01,-0.044344485,-0.21209759,0.42801446
121,0.007989483,0.0053263223,-0.00958738,-0.56982,-0.06943185,-9.7084875,950.3115,11.506989,473977016,85529271,538215,-4.97,13.62,0.0,-0.034820892,-0.20314483,0.42687714
122,0.0031957934,-0.0031957934,-0.0010652645,-0.545878,-0.038307227,-9.742006,950.3204,11.507111,473976659,85530732,538211,-4.92,13.65,0.0,-0.041441854,-0.20807107,0.42914104
123,0.0,-0.0010652645,-0.00479369,-0.5315128,-0.02873042,-9.55047,950.3053,11.507172,473976130,85532908,538201,-4.89,13.639999,-0.01,-0.03642269,-0.20876974,0.4296714
124,0.0010652645,0.0005326322,0.0,-0.46447513,-0.079008654,-9.682152,950.3053,11.507172,473975776,85534369,538175,-4.89,13.65,0.04,-0.03916973,-0.20326133,0.4321373
125,-0.0005326322,-0.0015978967,0.0026631611,-0.5243302,-0.055066638,-9.64145,950.30286,11.507507,473975249,85536546,538142,-4.92,13.66,0.02,-0.038918372,-0.212268,0.434753
126,-0.0026631611,0.0026631611,-0.0010652645,-0.50038815,0.02633622,-9.682152,950.30273,11.507629,473974896,85538002,538129,-4.89,13.66,-0.03,-0.039822195,-0.2003434,0.43285286
127,-0.2247708,0.0053263223,-0.12144015,-0.5626374,-0.51235914,-9.909601,950.3062,11.50766,473974366,85540190,538105,-4.79,13.7,0.0,-0.02103445,-0.25415683,0.4088485
128,-0.14168017,0.056991648,-0.18322548,-0.59615624,-0.36391866,-10.168175,950.31476,11.507416,473974065,85541668,538143,-3.37,14.07,-0.06,0.00017036966,-0.33527732,0.35191587
129,0.0005326322,0.082558,-0.20240025,-0.48602295,-0.007182605,-10.096349,950.3126,11.507629,473973903,85543958,538134,0.55,14.429999,0.08,0.048483234,-0.35230312,0.31578913
130,0.080960095,0.061252706,-0.17417073,-0.51235914,0.1412579,-10.120291,950.3126,11.507629,473974045,85545486,538063,3.3,14.12,0.089999996,0.09139175,-0.31631425,0.3472214
131,0.10279802,0.03355583,-0.11824436,-0.51475334,0.18435353,-9.923966,950.3086,11.508453,473974579,85547672,537980,6.29,13.17,0.02,0.111735776,-0.2699047,0.38236845
132,0.076166406,-0.0063915867,-0.061252706,-0.5434838,0.23702596,-9.646238,950.33325,11.507874,473975075,85549040,538037,7.3399997,12.5199995,-0.12,0.13741253,-0.2211126,0.40993905
133,0.04527374,0.0,-0.02876214,-0.50757074,0.035913024,-9.583989,950.32367,11.507477,473975912,85551002,538137,7.99,12.08,-0.07,0.1467379,-0.19430718,0.420285
134,0.019707393,0.0026631611,-0.0053263223,-0.49320555,0.033518825,-9.624691,950.317,11.507324,473976495,85552284,538152,8.099999,12.0,0.0,0.15294167,-0.1755191,0.42042658
135,0.00958738,-0.0010652645,0.006924219,-0.5722142,-0.02873042,-9.672575,950.3154,11.507355,473977372,85554203,538159,8.09,12.03,0.049999997,0.15550223,-0.17124414,0.4279368
136,-0.0010652645,0.0,-0.0005326322,-0.51475334,-0.0047884034,-9.662998,950.3081,11.507446,473977954,85555488,538149,8.05,12.099999,0.0,0.15070005,-0.17081662,0.423609
137,-0.007456851,-0.007456851,0.0031957934,-0.56982,-0.1364695,-9.583989,950.30383,11.507324,473978819,85557427,538157,7.96,12.139999,-0.049999997,0.14989647,-0.1704208,0.4275575
138,0.22956449,0.010120012,0.026631612,-0.5267244,0.44532153,-9.9550905,950.30835,11.507141,473979391,85558721,538172,7.83,12.179999,-0.03,0.12943104,-0.1230153,0.4451165
139,0.113983296,0.06498113,0.165116,-0.61052144,0.15322891,-10.072407,950.30835,11.507141,473980127,85560757,538224,5.37,13.38,-0.02,0.10696268,-0.052128512,0.46532878
140,-0.026631612,0.07669904,0.19973709,-0.46926352,-0.06464344,-10.196905,950.3181,11.507568,473980418,85562235,538172,2.6299999,14.24,0.04,0.059281897,-0.0468309,0.47349876
141,-0.09321064,0.05273059,0.1555286,-0.5386954,-0.16519992,-10.079589,950.32733,11.508331,473980476,85564553,538026,-1.37,14.549999,0.11,0.008455133,-0.08898774,0.47027478
142,-0.09960223,0.021837922,0.10759171,-0.49320555,-0.22984336,-9.945514,950.32733,11.508331,473980301,85566089,537990,-3.32,14.219999,-0.04,-0.026337689,-0.13951418,0.4612154
143,-0.07084008,-0.002130529,0.04580637,-0.49799395,-0.17238252,-9.610326,950.3218,11.507477,473979848,85568316,538114,-4.79,13.69,-0.07,-0.04375285,-0.18081918,0.4490471
144,-0.029827405,-0.0010652645,0.017044231,-0.5650316,-0.011971008,-9.555259,950.30206,11.5069275,473979486,85569766,538199,-5.16,13.5199995,-0.089999996,-0.045664325,-0.19535096,0.4382667
145,-0.021837922,-0.0026631611,-0.002130529,-0.50757074,-0.0023942017,-9.610326,950.3237,11.506744,473978918,85571924,538243,-5.27,13.49,-0.02,-0.047846727,-0.20640945,0.4283723
146,0.0,-0.0063915867,-0.0015978967,-0.60333884,0.01436521,-9.7084875,950.295,11.506561,473978540,85573363,538274,-5.19,13.5,-0.07,-0.050472237,-0.2136015,0.43436483
147,0.0058589545,-0.007989483,-0.006924219,-0.61052144,-0.009576807,-9.562442,950.28186,11.5065,473977980,85575524,538291,-5.1099997,13.5,0.0,-0.04378502,-0.21532328,0.4413157
148,0.0005326322,0.0,0.009054748,-0.533907,-0.076614454,-9.646238,950.2946,11.506622,473977611,85576965,538279,-5.1,13.509999,0.03,-0.044027805,-0.2088062,0.43542933
149,-0.221575,0.0026631611,-0.09853696,-0.5315128,-0.5363012,-9.751583,950.30176,11.506744,473977061,85579129,538250,-4.9,13.57,0.01,-0.029708209,-0.25708097,0.4047168
150,-0.11558119,0.041545313,-0.16831179,-0.58418524,-0.17956513,-10.15381,950.2949,11.506592,473976755,85580597,538275,-3.4299998,13.99,-0.02,0.00049195095,-0.32292792,0.35720426
151,0.010652645,0.06498113,-0.18801917,-0.557849,0.074220255,-10.149021,950.2949,11.506592,473976572,85582878,538242,0.21,14.42,0.07,0.040401712,-0.33788925,0.34349647
152,0.082558,0.046339005,-0.15180019,-0.59376204,0.15801731,-9.967062,950.30896,11.507507,473976675,85584409,538171,2.62,14.24,0.099999994,0.07431578,-0.30442908,0.36451954
153,0.08735169,0.010120012,-0.10546118,-0.5291186,0.25378537,-9.794679,950.319,11.50769,473977106,85586636,538107,5.0899997,13.559999,0.02,0.10385095,-0.2649718,0.38542715
154,0.06711166,-0.0026631611,-0.048469532,-0.49559975,0.11252748,-9.629479,950.319,11.50769,473977510,85588060,538121,5.99,13.179999,-0.06,0.11818801,-0.22259624,0.40999037
155,0.033023197,0.00479369,-0.013315806,-0.50278234,0.1388637,-9.677363,950.29553,11.507385,473978195,85590144,538151,6.52,12.94,-0.02,0.12434865,-0.19747238,0.41695714
156,0.013315806,-0.0031957934,0.0026631611,-0.4213795,0.011971008,-9.639056,950.3168,11.507233,473978668,85591521,538165,6.5899997,12.87,0.0,0.12579896,-0.18313974,0.42526412
157,-0.004261058,-0.006924219,0.0010652645,-0.48362875,0.06703765,-9.586384,950.3168,11.507233,473979374,85593580,538189,6.47,12.889999,0.049999997,0.12649468,-0.18360457,0.42907596
158,-0.0037284256,0.006924219,0.0063915867,-0.49081135,0.05746084,-9.751583,950.3068,11.507477,473979840,85594959,538160,6.44,12.98,0.02,0.1317836,-0.18285736,0.42866138
159,-0.00479369,0.0,0.0005326322,-0.58657944,0.023942016,-9.785102,950.3276,11.507629,473980533,85597039,538117,6.3999996,13.049999,0.02,0.13593434,-0.19130848,0.4232567
160,0.20080236,0.0031957934,0.118776985,-0.50038815,0.50996494,-9.921572,950.31555,11.50769,473980992,85598430,538110,6.3399997,13.049999,0.02,0.11680275,-0.15925536,0.44011083
161,0.15659387,0.054328486,0.1736381,-0.6392518,0.29209262,-10.218452,950.3245,11.50769,473981603,85600563,538119,4.46,13.7699995,-0.03,0.08485661,-0.0771658,0.4580093
162,0.0015978967,0.082558,0.19867182,-0.50038815,0.047884032,-10.311827,950.3218,11.508209,473981833,85602064,538074,1.86,14.34,0.06,0.04712652,-0.05391713,0.47986716
163,-0.076166406,0.06231797,0.17044231,-0.59615624,-0.1412579,-10.261548,950.33997,11.509155,473981806,85604378,537912,-2.25,14.38,0.17,0.00066264777,-0.07802168,0.4752147
164,-0.108124346,0.03568636,0.12037488,-0.59136784,-0.1604115,-10.0748005,950.3536,11.509613,473981564,85605890,537818,-4.33,13.94,0.02,-0.046195675,-0.11687735,0.466043
165,-0.0777643,0.012250541,0.06551377,-0.49320555,-0.21547815,-9.787497,950.34576,11.509186,473980987,85608060,537857,-6.08,13.25,-0.07,-0.060126115,-0.15799467,0.44350442
166,-0.04474111,-0.0015978967,0.03089267,-0.581791,-0.059855044,-9.61272,950.33734,11.508575,473980530,85609455,537935,-6.5299997,12.94,-0.08,-0.07726066,-0.1800849,0.4417362
167,-0.011717909,-0.008522116,0.0058589545,-0.5243302,0.0047884034,-9.598354,950.3187,11.508209,473979810,85611513,538027,-6.69,12.84,-0.08,-0.0691929,-0.19495685,0.44372144
168,-0.0031957934,-0.0015978967,-0.0005326322,-0.533907,0.0023942017,-9.749189,950.3257,11.508087,473979325,85612882,538032,-6.7,12.83,-0.02,-0.06619755,-0.19332245,0.43545666
169,0.008522116,0.0,-0.006924219,-0.51714754,0.059855044,-9.603143,950.3257,11.508087,473978602,85614941,538060,-6.64,12.91,0.02,-0.06785868,-0.20479275,0.42976922
170,-0.002130529,-0.0010652645,-0.0026631611,-0.48362875,-0.0047884034,-9.720459,950.32904,11.507843,473978123,85616316,538073,-6.6,12.929999,0.02,-0.070959084,-0.19869643,0.4363585
171,0.0015978967,-0.004261058,-0.0015978967,-0.50517654,-0.01436521,-9.706094,950.3075,11.50769,473977408,85618380,538108,-6.62,12.92,-0.02,-0.068326354,-0.19912678,0.43601942
172,0.0010652645,0.0,0.004261058,-0.49799395,-0.047884032,-9.615114,950.3075,11.50769,473976931,85619756,538126,-6.6,12.889999,-0.02,-0.068322144,-0.19641069,0.43231896
173,-0.3073288,-0.00479369,-0.1470065,-0.49799395,-0.019153614,-9.787497,950.3003,11.507538,473976215,85621817,538123,-6.6,12.91,0.04,-0.06586271,-0.20292097,0.42518404
174,-0.20985709,0.036751624,-0.25513083,-0.48602295,-0.08379706,-9.849746,950.30225,11.507019,473975764,85623205,538161,-5.38,13.349999,-0.089999996,-0.03501371,-0.3356598,0.34153253
175,-0.029294772,0.11132014,-0.257794,-0.45729253,0.023942016,-10.42196,950.30225,11.507019,473975401,85625429,538193,-0.90999997,14.34,0.04,0.036089327,-0.3707218,0.29863814
176,0.0777643,0.104928546,-0.23062976,-0.59376204,0.15083471,-10.424355,950.3064,11.507965,473975464,85626959,538112,2.6499999,14.19,0.12,0.08938311,-0.3551894,0.30645642
177,0.13262543,0.050600063,-0.17150758,-0.59376204,0.31364042,-10.177752,950.321,11.508453,473975995,85629135,537996,6.81,12.87,0.04,0.12079247,-0.2958276,0.35984212
178,0.11451593,0.013848438,-0.094808534,-0.50757074,0.24181437,-9.837775,950.3218,11.507904,473976548,85630453,538025,8.34,11.889999,-0.08,0.1489223,-0.23307545,0.38760972
179,0.06231797,-0.0026631611,-0.03834952,-0.46686932,0.17238252,-9.603143,950.30475,11.50705,473977514,85632276,538199,9.32,11.07,-0.12,0.15666968,-0.18509445,0.40815353
180,0.024501082,-0.0031957934,-0.007989483,-0.50038815,0.06464344,-9.586384,950.30084,11.506683,473978194,85633443,538249,9.469999,10.88,-0.08,0.1668931,-0.16184004,0.42245236
181,0.00958738,0.002130529,0.007989483,-0.545878,-0.0047884034,-9.701305,950.30084,11.506683,473979222,85635186,538281,9.46,10.929999,0.02,0.16977839,-0.14998803,0.4183766
182,0.314253,-0.0005326322,0.1571265,-0.48602295,0.17956513,-9.758766,950.30347,11.506683,473979901,85636357,538267,9.37,11.03,0.02,0.16863848,-0.1412091,0.4294249
183,0.19014971,0.03568636,0.26045716,-0.35673606,-0.023942016,-9.636662,950.2807,11.506226,473980863,85638176,538307,7.64,12.16,-0.11,0.13561541,-0.038124587,0.45854673
