,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_pressure,baro_temperature,gps_lat,gps_lon,gps_alt,gps_vel_n_m_s,gps_vel_e_m_s,gps_vel_d_m_s,mag_x,mag_y,mag_z,nav_cmd
26,-0.0031957934,-0.00479369,0.0037284256,2.171541,0.007182605,-9.526528,951.4338,11.572449,473977504.0,85475415.0,527316.0,0.14,10.679999,-2.9199998,-0.088795714,-0.21597874,0.4156897,
27,-0.068176925,0.0793622,-0.018642128,1.4748282,-0.2825158,-10.728417,951.32733,11.566223,473977504.0,85475415.0,527316.0,0.14,10.679999,-2.9199998,0.068442434,-0.25966263,0.3953446,16.0
28,0.06391586,0.15180019,-0.054328486,1.0342951,0.11731588,-12.045229,951.2847,11.5633545,473977625.0,85478675.0,529174.0,1.99,14.04,-0.96999997,0.0068502813,-0.258134,0.41084814,
29,0.066046394,0.014913702,-0.02609898,1.4413095,0.11492168,-9.945514,950.9958,11.54718,473977625.0,85478675.0,529174.0,1.99,14.04,-0.96999997,-0.015464517,-0.22957423,0.4272425,
30,0.03195793,-0.0031957934,-0.002130529,1.5107412,-0.038307227,-9.552865,950.6646,11.5277405,473978128.0,85482388.0,534168.0,3.05,13.75,-2.95,-0.015259269,-0.20461531,0.43380588,
31,0.0031957934,-0.16618125,0.02609898,0.51714754,-0.011971008,-7.225701,950.6646,11.5277405,473978344.0,85483858.0,536519.0,2.8999999,13.719999,-2.77,0.032333795,-0.20011318,0.43304655,
32,-0.0063915867,-0.019707393,0.013848438,-0.15801731,-0.031124622,-9.488221,950.3078,11.508087,473978651.0,85486066.0,537997.0,2.75,13.96,-0.21,0.06521217,-0.19787334,0.42592487,
33,-0.013848438,0.0026631611,0.006924219,-0.46926352,-0.15083471,-9.842564,950.31,11.50766,473978940.0,85488318.0,538106.0,2.6,14.179999,-0.03,0.060350463,-0.20820639,0.43207747,
34,-0.006924219,-0.0026631611,0.010652645,-0.3854665,0.019153614,-9.665392,950.28326,11.506989,473979126.0,85489835.0,538180.0,2.55,14.23,-0.12,0.07496632,-0.20458576,0.42676458,
35,-0.008522116,-0.010652645,-0.00479369,-0.34237084,-0.009576807,-9.545682,950.2966,11.506256,473979126.0,85489835.0,538180.0,2.55,14.23,-0.12,0.070139565,-0.2099102,0.42839956,
36,0.0026631611,-0.004261058,-0.0058589545,-0.45729253,0.045489833,-9.624691,950.30206,11.505859,473979582.0,85493627.0,538383.0,2.52,14.21,-0.06,0.06831064,-0.20696887,0.42367834,
37,0.0,0.010120012,0.0015978967,-0.47165772,-0.04309563,-9.758766,950.2788,11.505768,473979582.0,85493627.0,538383.0,2.52,14.21,-0.06,0.07130088,-0.20966446,0.4211843,
38,-0.002130529,-0.0010652645,-0.0015978967,-0.40940848,-0.090979666,-9.730036,950.28467,11.505585,473980040.0,85497417.0,538434.0,2.52,14.23,-0.03,0.07034236,-0.21367952,0.42664188,
39,-0.004261058,0.0,0.0015978967,-0.5434838,0.023942016,-9.655815,950.28125,11.505371,473980040.0,85497417.0,538434.0,2.52,14.23,-0.03,0.06356171,-0.21480264,0.42556027,
40,-0.0026631611,-0.0026631611,0.0058589545,-0.48841715,-0.062249243,-9.636662,950.28125,11.505371,473980496.0,85501211.0,538483.0,2.52,14.2,-0.03,0.06684608,-0.21542737,0.4235506,
41,0.0,-0.0037284256,-0.0026631611,-0.47644615,0.06703765,-9.634268,950.2669,11.504974,473980770.0,85503482.0,538518.0,2.53,14.19,-0.01,0.06173966,-0.21392351,0.43046278,
42,0.0010652645,0.004261058,0.0053263223,-0.44771573,-0.01436521,-9.68694,950.26825,11.505005,473980952.0,85504998.0,538509.0,2.52,14.24,-0.03,0.06743658,-0.20911492,0.42807567,
43,-0.0010652645,-0.010120012,0.0005326322,-0.37588966,0.04070143,-9.593566,950.2615,11.504883,473980952.0,85504998.0,538509.0,2.52,14.24,-0.03,0.06369051,-0.20873472,0.4232132,
44,-0.00479369,0.0053263223,-0.0010652645,-0.50038815,-0.07182605,-9.715671,950.25653,11.504883,473981400.0,85508789.0,538546.0,2.46,14.19,-0.03,0.070376776,-0.20753407,0.42504954,
45,0.0010652645,-0.0015978967,-0.0005326322,-0.48602295,-0.02873042,-9.770737,950.2592,11.504761,473981400.0,85508789.0,538546.0,2.46,14.19,-0.03,0.06639662,-0.21023847,0.42867485,
46,0.0127831735,0.0026631611,-0.0015978967,-0.45250413,-0.019153614,-9.65821,950.2592,11.504761,473981845.0,85512579.0,538565.0,2.48,14.219999,0.02,0.068420775,-0.20651808,0.42675525,
47,0.004261058,-0.007456851,-0.0005326322,-0.45729253,0.0,-9.598354,950.25653,11.50473,473982115.0,85514853.0,538562.0,2.5,14.19,0.0,0.07100952,-0.20831624,0.42930418,
48,0.0063915867,0.0063915867,0.0026631611,-0.5363012,-0.05267244,-9.607931,950.2649,11.504578,473982296.0,85516369.0,538584.0,2.53,14.2,-0.03,0.06808426,-0.21165192,0.41929847,
49,0.0,0.0005326322,-0.002130529,-0.40940848,-0.033518825,-9.7084875,950.2649,11.504578,473982568.0,85518636.0,538612.0,2.53,14.17,-0.02,0.06373229,-0.20437711,0.43338498,
50,0.002130529,-0.0010652645,0.010652645,-0.47644615,-0.0023942017,-9.533711,950.2567,11.504456,473982749.0,85520146.0,538610.0,2.47,14.17,0.0,0.06972607,-0.2037417,0.42403638,
51,-0.0063915867,-0.011185277,-0.0005326322,-0.48841715,-0.088585466,-9.631873,950.25714,11.504456,473983019.0,85522414.0,538606.0,2.47,14.17,0.0,0.06639711,-0.20985566,0.42908767,
52,-0.0031957934,-0.0005326322,-0.0058589545,-0.5386954,-0.074220255,-9.742006,950.25714,11.504456,473983198.0,85523926.0,538609.0,2.48,14.21,0.0,0.06459522,-0.22035149,0.42195418,
53,-0.0026631611,-0.0063915867,0.0,-0.48362875,-0.016759412,-9.557653,950.2559,11.504364,473983468.0,85526193.0,538619.0,2.49,14.19,0.0,0.059257675,-0.20778826,0.42403853,
54,-0.0037284256,0.0031957934,0.0,-0.50038815,0.016759412,-9.725247,950.2609,11.5043335,473983648.0,85527707.0,538613.0,2.5,14.21,-0.02,0.06290934,-0.20493363,0.43118277,
55,0.00479369,0.0037284256,0.0037284256,-0.60812724,0.0047884034,-9.701305,950.25616,11.5043335,473983648.0,85527707.0,538613.0,2.5,14.21,-0.02,0.070233144,-0.21466617,0.42434815,
56,0.004261058,-0.0063915867,-0.0010652645,-0.41180268,0.02633622,-9.639056,950.25256,11.504395,473984095.0,85531490.0,538624.0,2.49,14.179999,0.03,0.06263848,-0.20711097,0.4235107,
57,0.07669904,0.0010652645,0.07137272,-0.5315128,0.093373865,-9.677363,950.2578,11.504547,473984095.0,85531490.0,538624.0,2.49,14.179999,0.03,0.06594433,-0.21241792,0.4359443,16.0
58,0.06498113,0.0127831735,0.056459017,-0.557849,0.05267244,-9.816227,950.2578,11.504547,473984529.0,85535280.0,538573.0,2.01,14.29,0.049999997,0.054710813,-0.17726636,0.44273362,
59,0.0015978967,0.011717909,0.07882957,-0.51714754,-0.079008654,-9.8042555,950.2761,11.50473,473984679.0,85537575.0,538563.0,0.66999996,14.4,0.0,0.039761927,-0.1606922,0.4504938,
60,-0.027164243,0.00958738,0.070307456,-0.49081135,-0.11731588,-9.706094,950.249,11.504822,473984689.0,85539113.0,538562.0,-0.32999998,14.42,0.0,0.021123927,-0.17077218,0.45175818,
61,-0.042077947,-0.0031957934,0.043675844,-0.545878,-0.15083471,-9.502586,950.27655,11.504883,473984689.0,85539113.0,538562.0,-0.32999998,14.42,0.0,0.007507482,-0.18008152,0.44164172,
62,-0.030360037,0.0026631611,0.034621093,-0.49081135,-0.107739076,-9.655815,950.2666,11.505035,473984462.0,85542931.0,538517.0,-1.92,14.309999,0.04,0.0020146696,-0.19446927,0.4409279,
63,-0.018109497,0.0005326322,0.0127831735,-0.5267244,-0.06943185,-9.648633,950.2562,11.505066,473984462.0,85542931.0,538517.0,-1.92,14.309999,0.04,-0.0025352247,-0.2088412,0.43162206,
64,-0.013315806,0.0031957934,-0.0005326322,-0.533907,-0.0023942017,-9.64145,950.267,11.5052185,473984075.0,85546733.0,538493.0,-2.23,14.25,-0.01,0.0017353175,-0.21286932,0.4236244,
65,-0.0015978967,-0.0053263223,-0.0053263223,-0.4405331,-0.062249243,-9.574412,950.2708,11.505402,473983834.0,85549020.0,538460.0,-2.19,14.28,0.04,0.0055721668,-0.21630535,0.43266353,
66,0.0005326322,0.007456851,-0.0010652645,-0.533907,-0.11252748,-9.720459,950.2859,11.505768,473983678.0,85550539.0,538418.0,-2.1499999,14.309999,-0.01,-0.0052500004,-0.21373689,0.4239056,
67,0.004261058,-0.0053263223,-0.0053263223,-0.51714754,-0.06703765,-9.639056,950.2859,11.505768,473983678.0,85550539.0,538418.0,-2.1499999,14.309999,-0.01,0.0041684774,-0.2171335,0.4291428,
68,0.0010652645,-0.0058589545,0.0015978967,-0.5315128,-0.074220255,-9.6845455,950.2944,11.506226,473983296.0,85554357.0,538351.0,-2.09,14.34,0.03,-0.0033407935,-0.21468662,0.43243876,
69,0.002130529,-0.0063915867,0.002130529,-0.5243302,-0.095768064,-9.674969,950.3023,11.506409,473983143.0,85555890.0,538319.0,-2.09,14.28,0.01,-0.0019295245,-0.21620345,0.42193827,
70,0.004261058,0.0015978967,-0.0037284256,-0.46447513,-0.095768064,-9.665392,950.29407,11.506683,473982916.0,85558174.0,538275.0,-2.12,14.349999,0.02,0.0027919125,-0.21752222,0.43499354,
71,0.006924219,0.0037284256,0.00479369,-0.49799395,-0.08619126,-9.607931,950.31226,11.506805,473982916.0,85558174.0,538275.0,-2.12,14.349999,0.02,-0.002586411,-0.21759865,0.42265403,
72,-0.0031957934,-0.004261058,0.0063915867,-0.47644615,-0.06943185,-9.548077,950.2963,11.506897,473982529.0,85561998.0,538232.0,-2.1599998,14.34,0.0,0.0029619914,-0.21012865,0.43013743,
73,0.0015978967,0.0,0.006924219,-0.5650316,-0.07182605,-9.698911,950.302,11.50705,473982293.0,85564297.0,538203.0,-2.1699998,14.34,0.01,0.0025404715,-0.21315503,0.423408,
74,-0.0031957934,0.0037284256,-0.0005326322,-0.49081135,-0.10055647,-9.639056,950.30066,11.507202,473982137.0,85565819.0,538187.0,-2.1599998,14.32,0.04,-0.002083061,-0.21860822,0.4297519,
75,-0.0031957934,-0.0058589545,0.0005326322,-0.5386954,-0.02873042,-9.497798,950.29803,11.507111,473981903.0,85568117.0,538195.0,-2.1499999,14.29,-0.06,0.0004621258,-0.21782216,0.4301821,
76,0.00479369,0.0037284256,0.0010652645,-0.48362875,-0.011971008,-9.7324295,950.29803,11.507111,473981749.0,85569634.0,538200.0,-2.1,14.32,0.01,0.0026054638,-0.21680148,0.4296005,
77,0.0037284256,-0.0053263223,0.0053263223,-0.44771573,-0.05746084,-9.662998,950.3114,11.507111,473981519.0,85571932.0,538184.0,-2.1399999,14.299999,-0.01,-0.0013501669,-0.21144968,0.43185017,
78,0.0015978967,0.0031957934,0.0010652645,-0.48123455,-0.023942016,-9.713276,950.3138,11.507019,473981365.0,85573450.0,538212.0,-2.1499999,14.32,0.01,0.0024889205,-0.21247962,0.42633113,
79,0.002130529,0.00479369,0.002130529,-0.48362875,-0.06464344,-9.672575,950.3103,11.5069275,473981365.0,85573450.0,538212.0,-2.1499999,14.32,0.01,-0.012073085,-0.21588272,0.4253037,
80,-0.0026631611,-0.0026631611,0.0010652645,-0.49320555,-0.09816227,-9.694122,950.3101,11.506836,473980971.0,85577263.0,538230.0,-2.18,14.34,-0.02,-0.0016879283,-0.21146221,0.42612302,
81,-0.0037284256,-0.0010652645,-0.0031957934,-0.47884035,-0.12689269,-9.64145,950.3017,11.506744,473980732.0,85579561.0,538248.0,-2.1699998,14.29,-0.02,0.0013063819,-0.21445166,0.42742628,
82,-0.0005326322,-0.006924219,-0.0015978967,-0.48362875,-0.035913024,-9.572019,950.3017,11.506744,473980575.0,85581081.0,538261.0,-2.1599998,14.29,0.0,-0.0065211523,-0.21093911,0.42810896,
83,-0.0063915867,0.006924219,0.0031957934,-0.5243302,-0.10534488,-9.722853,950.29144,11.506592,473980339.0,85583375.0,538267.0,-2.1699998,14.299999,0.0,-0.0028818166,-0.21329373,0.4285447,
84,-0.1107875,0.004261058,-0.035153728,-0.49081135,-0.30885202,-9.665392,950.3003,11.5065,473980185.0,85584895.0,538281.0,-2.0,14.33,-0.02,0.010612124,-0.24516132,0.41224837,16.0
85,-0.054328486,0.020772656,-0.08468852,-0.49799395,-0.1364695,-9.837775,950.3003,11.5065,473980037.0,85587206.0,538300.0,-0.53999996,14.45,-0.03,0.026538052,-0.27889904,0.39490372,
86,0.013848438,0.028229509,-0.09640643,-0.49559975,-0.011971008,-9.799467,950.29535,11.506439,473980047.0,85588742.0,538290.0,0.83,14.49,0.02,0.045075722,-0.28637445,0.38272092,
87,0.056991648,0.010652645,-0.082025364,-0.50996494,0.02873042,-9.679757,950.2863,11.506531,473980238.0,85591050.0,538290.0,2.6,14.2699995,0.02,0.058443543,-0.26580995,0.3927171,
88,0.048469532,0.010120012,-0.047404267,-0.45968673,0.04070143,-9.737218,950.2911,11.50647,473980457.0,85592556.0,538283.0,3.3899999,14.11,0.0,0.08111285,-0.2400584,0.4130208,
89,0.028229509,0.0005326322,-0.016511599,-0.45729253,-0.019153614,-9.655815,950.28687,11.506317,473980457.0,85592556.0,538283.0,3.3899999,14.11,0.0,0.08137692,-0.22454669,0.41823208,
90,0.017576864,0.00479369,-0.0063915867,-0.49559975,-0.12928689,-9.751583,950.27997,11.506287,473981157.0,85596277.0,538315.0,4.13,13.88,-0.02,0.09322497,-0.20458516,0.41945076,
91,0.012250541,-0.007989483,0.0005326322,-0.50038815,-0.06703765,-9.514558,950.27997,11.506287,473981608.0,85598502.0,538327.0,4.15,13.87,0.0,0.09333837,-0.20466858,0.423114,
92,-0.0026631611,0.0026631611,-0.0015978967,-0.51475334,-0.055066638,-9.662998,950.2933,11.506378,473981903.0,85599975.0,538322.0,4.12,13.91,0.03,0.08675634,-0.20887464,0.42700535,
93,0.0,0.0015978967,0.0031957934,-0.50757074,-0.090979666,-9.636662,950.285,11.506439,473982347.0,85602206.0,538304.0,4.0699997,13.92,-0.01,0.08558685,-0.20008712,0.42431256,
94,0.0015978967,0.004261058,-0.0010652645,-0.61052144,-0.08379706,-9.672575,950.285,11.506439,473982640.0,85603680.0,538299.0,4.0899997,13.9,0.04,0.08901615,-0.20874467,0.42026168,
95,-0.0026631611,0.0058589545,0.0,-0.5363012,-0.093373865,-9.746795,950.29333,11.506531,473983084.0,85605906.0,538288.0,4.13,13.87,0.07,0.08973744,-0.2026729,0.42339954,
96,0.0063915867,0.0,0.0015978967,-0.58657944,-0.019153614,-9.581595,950.30133,11.506561,473983382.0,85607376.0,538273.0,4.13,13.83,0.0,0.09370591,-0.20746955,0.42774057,
97,-0.0053263223,-0.0005326322,0.0010652645,-0.41180268,-0.090979666,-9.646238,950.30133,11.506561,473983832.0,85609597.0,538265.0,4.15,13.87,0.04,0.09846433,-0.19979417,0.42623657,
98,0.0015978967,-0.002130529,0.0063915867,-0.5386954,-0.021547815,-9.682152,950.30005,11.506866,473984130.0,85611067.0,538238.0,4.11,13.87,0.04,0.09534401,-0.20095636,0.4314466,
99,-0.0010652645,0.0026631611,0.0015978967,-0.47405192,-0.06464344,-9.67018,950.29553,11.50705,473984130.0,85611067.0,538238.0,4.11,13.87,0.04,0.08817991,-0.20470649,0.42596316,
100,0.0015978967,-0.0063915867,-0.0037284256,-0.533907,-0.12210429,-9.574412,950.29553,11.50705,473984872.0,85614769.0,538197.0,4.08,13.889999,-0.01,0.08008983,-0.20465825,0.42410973,
101,-0.0005326322,0.0063915867,0.0015978967,-0.5410896,-0.11971009,-9.639056,950.2936,11.507294,473984872.0,85614769.0,538197.0,4.08,13.889999,-0.01,0.0879794,-0.20310624,0.4274646,
102,0.0037284256,-0.0010652645,0.0010652645,-0.5315128,-0.031124622,-9.651027,950.2987,11.507324,473985609.0,85618474.0,538168.0,4.0699997,13.88,0.02,0.093289346,-0.2033242,0.42235258,
103,-0.0058589545,0.0063915867,-0.0005326322,-0.4381389,-0.08379706,-9.674969,950.2987,11.507324,473986050.0,85620702.0,538157.0,4.0499997,13.889999,0.049999997,0.088273145,-0.20430116,0.42788976,
104,-0.0026631611,-0.0015978967,0.0,-0.58657944,-0.035913024,-9.682152,950.2948,11.507385,473986342.0,85622177.0,538138.0,4.0499997,13.9,-0.03,0.09130165,-0.2035309,0.42656815,
105,0.0015978967,-0.0010652645,-0.0026631611,-0.48602295,-0.107739076,-9.540894,950.30914,11.507324,473986783.0,85624403.0,538156.0,4.08,13.86,0.03,0.08384258,-0.20739302,0.4264273,
106,0.120907515,0.0015978967,0.11664646,-0.47405192,0.18195933,-9.694122,950.30914,11.507324,473987076.0,85625878.0,538150.0,4.0899997,13.9,0.0,0.08574769,-0.20237891,0.4309919,16.0
107,0.1272991,0.007989483,0.11824436,-0.51714754,0.17956513,-9.80665,950.326,11.507233,473987076.0,85625878.0,538150.0,4.0899997,13.9,0.0,0.06601733,-0.13575965,0.45380726,
108,0.033023197,0.03568636,0.14114754,-0.46926352,0.05267244,-9.911995,950.29443,11.507141,473987634.0,85629635.0,538189.0,1.26,14.389999,0.04,0.037851147,-0.11079818,0.4702199,
109,-0.05006743,0.027164243,0.13156016,-0.58897364,-0.15322891,-9.876082,950.3146,11.507446,473987634.0,85629635.0,538189.0,1.26,14.389999,0.04,0.0033845212,-0.11530548,0.4672001,
110,-0.07403588,0.00958738,0.09054748,-0.56982,-0.15322891,-9.7084875,950.3053,11.507416,473987444.0,85633470.0,538145.0,-3.05,14.16,-0.03,-0.014724715,-0.14083609,0.4624256,
111,-0.05219796,0.0037284256,0.06498113,-0.45010993,-0.11971009,-9.698911,950.2976,11.507172,473987031.0,85635712.0,538181.0,-4.37,13.82,-0.01,-0.030919882,-0.16846856,0.45017797,
112,-0.030360037,-0.002130529,0.019707393,-0.5674258,-0.11492168,-9.639056,950.2976,11.507172,473986701.0,85637168.0,538211.0,-4.75,13.66,-0.099999994,-0.03096019,-0.19043198,0.4342545,
113,-0.013848438,-0.0031957934,0.0015978967,-0.5386954,-0.10295067,-9.512163,950.29803,11.506744,473986701.0,85637168.0,538211.0,-4.75,13.66,-0.099999994,-0.0462768,-0.20899425,0.4316578,
114,-0.010652645,-0.0015978967,0.0026631611,-0.59855044,-0.059855044,-9.660604,950.28827,11.506653,473985823.0,85640800.0,538265.0,-4.85,13.61,-0.02,-0.050692,-0.20784113,0.43408534,
115,0.0053263223,-0.0026631611,-0.0063915867,-0.46208093,-0.016759412,-9.698911,950.28827,11.506653,473985473.0,85642264.0,538264.0,-4.7599998,13.67,0.0,-0.04708034,-0.2113921,0.43027836,
116,0.0015978967,0.0005326322,-0.0031957934,-0.50278234,-0.02633622,-9.698911,950.2969,11.506653,473984965.0,85644447.0,538271.0,-4.68,13.719999,0.0,-0.043853477,-0.209972,0.430712,
117,0.006924219,0.0063915867,0.0005326322,-0.50038815,0.031124622,-9.713276,950.2905,11.506714,473984460.0,85646652.0,538255.0,-4.62,13.75,0.01,-0.03916194,-0.2097246,0.43327433,
118,0.0026631611,0.0005326322,0.0015978967,-0.45968673,0.007182605,-9.603143,950.2905,11.506714,473984128.0,85648109.0,538271.0,-4.6,13.719999,-0.03,-0.043582425,-0.2083519,0.43535474,
119,0.0037284256,0.0063915867,-0.0031957934,-0.61291564,-0.011971008,-9.751583,950.29144,11.506775,473983625.0,85650312.0,538254.0,-4.65,13.719999,0.04,-0.037081458,-0.20397633,0.4262359,
120,0.0026631611,-0.010120012,0.004261058,-0.50757074,-0.093373865,-9.653421,950.307,11.506805,473983291.0,85651768.0,538250.0,-4.68,13.71,-0.049999997,-0.038808603,-0.20939647,0.4344059,
121,0.0015978967,0.006924219,0.0010652645,-0.5674258,0.033518825,-9.713276,950.2925,11.5069275,473983291.0,85651768.0,538250.0,-4.68,13.71,-0.049999997,-0.041449804,-0.20419706,0.43118462,
122,-0.00479369,0.0015978967,0.0010652645,-0.50517654,-0.059855044,-9.674969,950.287,11.507111,473982449.0,85655422.0,538211.0,-4.67,13.71,0.04,-0.042772043,-0.20420364,0.43419108,
123,0.0031957934,0.00479369,-0.002130529,-0.5626374,-0.007182605,-9.655815,950.29834,11.507233,473982449.0,85655422.0,538211.0,-4.67,13.71,0.04,-0.04024092,-0.2045132,0.43108,
124,-0.0031957934,0.0026631611,-0.002130529,-0.45489833,-0.055066638,-9.576807,950.30035,11.507385,473981609.0,85659077.0,538167.0,-4.64,13.74,0.0,-0.039086822,-0.19918798,0.4305848,
125,-0.16085494,-0.0005326322,-0.08735169,-0.50278234,-0.34476504,-9.782708,950.3106,11.507538,473981107.0,85661282.0,538137.0,-4.45,13.799999,0.0,-0.029610153,-0.23630829,0.4139535,16.0
126,-0.08042747,0.017044231,-0.12144015,-0.47405192,-0.20350714,-9.890448,950.2981,11.50766,473980823.0,85662759.0,538125.0,-3.35,14.08,-0.02,-0.0054231933,-0.29633042,0.37904572,
127,0.0026631611,0.034621093,-0.13528858,-0.5267244,0.038307227,-9.933543,950.2981,11.50766,473980598.0,85665059.0,538057.0,-0.69,14.49,0.08,0.017310685,-0.3075763,0.36652914,
128,0.06338324,0.0314253,-0.112918034,-0.59376204,0.15801731,-9.91439,950.3267,11.508453,473980611.0,85666600.0,538009.0,0.98999995,14.54,0.049999997,0.047454454,-0.29693997,0.37493715,
129,0.06551377,0.0053263223,-0.077231675,-0.50517654,0.21547815,-9.768343,950.33276,11.508606,473980827.0,85668914.0,537970.0,2.8,14.2699995,-0.01,0.06702843,-0.2578325,0.40545326,
130,0.053263225,-0.0031957934,-0.041012682,-0.60333884,0.12928689,-9.737218,950.3377,11.508484,473981052.0,85670420.0,537982.0,3.3999999,14.11,-0.02,0.08077841,-0.23504125,0.4128231,
131,0.0314253,0.0015978967,-0.015978966,-0.51714754,0.0023942017,-9.770737,950.30444,11.508423,473981052.0,85670420.0,537982.0,3.3999999,14.11,-0.02,0.08252546,-0.21095082,0.43174404,
