timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
676000,1652220075085570,0,473977508,85456073,488180,488180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.84648466,0,nan,nan,0,3,0,1,10
1880000,1652220076289570,0,473977508,85456073,488171,488171,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.7936748,0,nan,nan,0,3,0,1,10
2680000,1652220077085570,0,473977508,85456073,488171,488171,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,2.0903807,0,nan,nan,0,3,0,1,10
3880000,1652220078289570,0,473977508,85456073,488179,488179,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.01,-0.01,3.923849,0,nan,nan,0,3,0,1,10
4676000,1652220079085570,0,473977508,85456073,488170,488170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.02,6.1919045,0,nan,nan,0,3,0,1,10
5880000,1652220080289570,0,473977508,85456073,488174,488174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.9735637,0,nan,nan,0,3,0,1,10
6680000,1652220081085570,0,473977508,85456072,488160,488160,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.01,-0.03,2.5195572,0,nan,nan,0,3,0,1,10
7880000,1652220082289570,0,473977508,85456073,488165,488165,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.02,0.01,5.474923,0,nan,nan,0,3,0,1,10
8680000,1652220083085570,0,473977507,85456073,488178,488178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.555162,0,nan,nan,0,3,0,1,10
9876000,1652220084289570,0,473977508,85456073,488173,488173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,0.14398967,0,nan,nan,0,3,0,1,10
10676000,1652220085085570,0,473977508,85456073,488178,488178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,2.727077,0,nan,nan,0,3,0,1,10
11880000,1652220086289570,0,473977508,85456073,488176,488176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.02,0.19425514,0,nan,nan,0,3,0,1,10
12680000,1652220087085570,0,473977508,85456072,488167,488167,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.9061749,0,nan,nan,0,3,0,1,10
13876000,1652220088285570,0,473977508,85456072,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0374973,0,nan,nan,0,3,0,1,10
14680000,1652220089085570,0,473977508,85456072,488173,488173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.01,-0.049999997,3.827856,0,nan,nan,0,3,0,1,10
15880000,1652220090285570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.512475,0,nan,nan,0,3,0,1,10
16676000,1652220091085570,0,473977508,85456073,488166,488166,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.03,5.969026,0,nan,nan,0,3,0,1,10
17876000,1652220092285570,0,473977508,85456073,488174,488174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,1.5322245,0,nan,nan,0,3,0,1,10
18680000,1652220093085570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.552443,0,nan,nan,0,3,0,1,10
19876000,1652220094285570,0,473977508,85456073,488176,488176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,0.0,0.61889374,0,nan,nan,0,3,0,1,10
20680000,1652220095085570,0,473977508,85456072,488173,488173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.02,-0.01,0.97424275,0,nan,nan,0,3,0,1,10
21880000,1652220096285570,0,473977508,85456073,488163,488163,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.03,5.2932343,0,nan,nan,0,3,0,1,10
22676000,1652220097085570,0,473977508,85456072,488174,488174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.02,4.525115,0,nan,nan,0,3,0,1,10
23880000,1652220098285570,0,473977508,85456073,488173,488173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,4.7736497,0,nan,nan,0,3,0,1,10
24680000,1652220099085570,0,473977509,85456072,488160,488160,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,0.01,1.2442452,0,nan,nan,0,3,0,1,10
25876000,1652220100285570,0,473977508,85456073,488175,488175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.04,4.955513,0,nan,nan,0,3,0,1,10
26676000,1652220101085570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,6.051231,0,nan,nan,0,3,0,1,10
27880000,1652220102285570,0,473977508,85456073,488177,488177,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.06,1.6320573,0,nan,nan,0,3,0,1,10
28676000,1652220103085570,0,473977508,85456073,488170,488170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.02,1.844813,0,nan,nan,0,3,0,1,10
29880000,1652220104289570,0,473977508,85456073,488161,488161,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,2.4328144,0,nan,nan,0,3,0,1,10
30680000,1652220105089570,0,473977508,85456073,488157,488157,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.01,0.01,5.6231017,0,nan,nan,0,3,0,1,10
31880000,1652220106289570,0,473977508,85456073,488164,488164,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,0.05026548,0,nan,nan,0,3,0,1,10
32680000,1652220107089570,0,473977508,85456073,488169,488169,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.03,1.3721777,0,nan,nan,0,3,0,1,10
33876000,1652220108289570,0,473977508,85456072,488170,488170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,4.5492005,0,nan,nan,0,3,0,1,10
34680000,1652220109089570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.020164,0,nan,nan,0,3,0,1,10
35880000,1652220110289570,0,473977508,85456073,488182,488182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.07,4.5383797,0,nan,nan,0,3,0,1,10
36680000,1652220111089570,0,473977508,85456073,488176,488176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,2.4476495,0,nan,nan,0,3,0,1,10
37880000,1652220112289570,0,473977508,85456073,488165,488165,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.03,3.278252,0,nan,nan,0,3,0,1,10
38680000,1652220113089570,0,473977508,85456073,488180,488180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.554289,0,nan,nan,0,3,0,1,10
39876000,1652220114289570,0,473977508,85456072,488178,488178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,2.8778734,0,nan,nan,0,3,0,1,10
40680000,1652220115089570,0,473977508,85456073,488166,488166,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.7582912,0,nan,nan,0,3,0,1,10
41876000,1652220116289570,0,473977508,85456073,488165,488165,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.02,5.4609604,0,nan,nan,0,3,0,1,10
42680000,1652220117089570,0,473977508,85456073,488164,488164,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,0.9171705,0,nan,nan,0,3,0,1,10
43876000,1652220118289570,0,473977508,85456073,488164,488164,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.3575635,0,nan,nan,0,3,0,1,10
44676000,1652220119089570,0,473977508,85456072,488177,488177,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.04,-0.03,4.5144687,0,nan,nan,0,3,0,1,10
45880000,1652220120289570,0,473977508,85456073,488165,488165,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.5138249,0,nan,nan,0,3,0,1,10
46680000,1652220121089570,0,473977508,85456073,488172,488172,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,0.5930629,0,nan,nan,0,3,0,1,10
47880000,1652220122289570,0,473977508,85456073,488170,488170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.0,4.593706,0,nan,nan,0,3,0,1,10
48680000,1652220123089570,0,473977508,85456073,488183,488183,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.10611602,0,nan,nan,0,3,0,1,10
49880000,1652220124289570,0,473977508,85456073,488180,488180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,-0.01,0.42917645,0,nan,nan,0,3,0,1,10
50680000,1652220125089570,0,473977508,85456073,488175,488175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,-0.01,3.1916835,0,nan,nan,0,3,0,1,10
51880000,1652220126289570,0,473977508,85456073,488175,488175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.3367202,0,nan,nan,0,3,0,1,10
52676000,1652220127089570,0,473977508,85456073,488177,488177,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.0,1.9872319,0,nan,nan,0,3,0,1,10
53880000,1652220128289570,0,473977508,85456072,488169,488169,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.1211995,0,nan,nan,0,3,0,1,10
54680000,1652220129089570,0,473977508,85456073,488166,488166,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.42516217,0,nan,nan,0,3,0,1,10
55880000,1652220130289570,0,473977508,85456072,488174,488174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.30513,0,nan,nan,0,3,0,1,10
56680000,1652220131089570,0,473977508,85456073,488175,488175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.02,6.0550704,0,nan,nan,0,3,0,1,10
57880000,1652220132289570,0,473977508,85456074,488176,488176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3554226,0,nan,nan,0,3,0,1,10
58680000,1652220133089570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.02,2.8548348,0,nan,nan,0,3,0,1,10
59880000,1652220134289570,0,473977508,85456073,488170,488170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.780356,0,nan,nan,0,3,0,1,10
60680000,1652220135089570,0,473977508,85456073,488181,488181,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,5.0190434,0,nan,nan,0,3,0,1,10
61880000,1652220136285570,0,473977508,85456073,488174,488174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.850343,0,nan,nan,0,3,0,1,10
62680000,1652220137089570,0,473977508,85456073,488167,488167,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.886922,0,nan,nan,0,3,0,1,10
63880000,1652220138285570,0,473977508,85456073,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.35709435,0,nan,nan,0,3,0,1,10
64680000,1652220139089570,0,473977508,85456073,488164,488164,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.1618657,0,nan,nan,0,3,0,1,10
65880000,1652220140285570,0,473977508,85456072,488167,488167,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.01,0.01,2.530902,0,nan,nan,0,3,0,1,10
66680000,1652220141089570,0,473977508,85456073,488173,488173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.8336428,0,nan,nan,0,3,0,1,10
67876000,1652220142285570,0,473977508,85456073,488181,488181,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.0,4.3746676,0,nan,nan,0,3,0,1,10
68680000,1652220143089570,0,473977508,85456073,488182,488182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.01,-0.01,5.8850756,0,nan,nan,0,3,0,1,10
69880000,1652220144285570,0,473977508,85456073,488176,488176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.8402479,0,nan,nan,0,3,0,1,10
70676000,1652220145089570,0,473977508,85456073,488177,488177,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,-0.01,0.40858158,0,nan,nan,0,3,0,1,10
71876000,1652220146285570,0,473977508,85456073,488175,488175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.04,4.6989493,0,nan,nan,0,3,0,1,10
72676000,1652220147089570,0,473977508,85456074,488168,488168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.02,4.8045425,0,nan,nan,0,3,0,1,10
73876000,1652220148285570,0,473977507,85456529,488188,488188,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.74,-0.12,11.74,-0.089999996,1.5812683,0,nan,nan,0,3,0,1,10
74680000,1652220149089570,0,473977485,85458321,489752,489752,0.25,0.5,1.0,1.0,0.0,0.0,0,0,17.98,-0.32,17.97,-4.7,1.5887731,0,nan,nan,0,3,0,1,10
75876000,1652220150285570,0,473977446,85461197,497180,497180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,18.16,-0.39,18.15,-6.8199997,1.5924383,0,nan,nan,0,3,0,1,10
76680000,1652220151089570,0,473977418,85463059,502374,502374,0.25,0.5,1.0,1.0,0.0,0.0,0,0,16.09,-0.35,16.1,-5.7,1.5927874,0,nan,nan,0,3,0,1,10
77880000,1652220152285570,0,473977386,85465311,507781,507781,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.54,-0.26999998,12.559999,-3.55,1.592613,0,nan,nan,0,3,0,1,10
78680000,1652220153089570,0,473977364,85466592,510385,510385,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.5,-0.35,11.49,-2.97,1.6018631,0,nan,nan,0,3,0,1,10
79880000,1652220154285570,0,473977118,85468268,513946,513946,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.48,-5.37,9.0,-2.9199998,2.1087067,0,nan,nan,0,3,0,1,10
80676000,1652220155089570,0,473976577,85469054,516044,516044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.73,-9.4,5.2,-2.44,2.6359708,0,nan,nan,0,3,0,1,10
81880000,1652220156285570,0,473975429,85469144,518822,518822,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.33,-10.469999,-4.33,-2.23,3.5342917,0,nan,nan,0,3,0,1,10
82676000,1652220157089570,0,473974805,85468356,520648,520648,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.69,-6.16,-9.91,-2.28,4.1565013,0,nan,nan,0,3,0,1,10
83876000,1652220158285570,0,473974693,85466529,523478,523478,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.12,4.27,-11.34,-2.46,5.0726247,0,nan,nan,0,3,0,1,10
84680000,1652220159089570,0,473975222,85465499,525496,525496,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.34,9.849999,-7.4199996,-2.54,5.6372385,0,nan,nan,0,3,0,1,10
85880000,1652220160285570,0,473976487,85464974,528667,528667,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.63,12.59,0.65,-2.48,0.051487215,0,nan,nan,0,3,0,1,10
86676000,1652220161089570,0,473977427,85465288,529516,529516,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.0,12.55,6.16,-0.48,0.45657814,0,nan,nan,0,3,0,1,10
87880000,1652220162285570,0,473978414,85467034,530483,530483,0.25,0.5,1.0,1.0,0.0,0.0,0,0,15.179999,4.16,14.599999,-1.43,1.2927654,0,nan,nan,0,3,0,1,10
88676000,1652220163089570,0,473978446,85468655,531997,531997,0.25,0.5,1.0,1.0,0.0,0.0,0,0,15.309999,-2.9199998,15.0199995,-2.31,1.7631315,0,nan,nan,0,3,0,1,10
89880000,1652220164285570,0,473977815,85470861,535238,535238,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.71,-7.43,12.67,-2.3,2.1012018,0,nan,nan,0,3,0,1,10
90680000,1652220165089570,0,473977255,85472191,536441,536441,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.57,-7.77,12.32,-0.9,2.1334903,0,nan,nan,0,3,0,1,10
91876000,1652220166285570,0,473976445,85474191,536969,536969,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.7,-7.02,12.92,-0.21,2.0685642,0,nan,nan,0,3,0,1,10
92676000,1652220167089570,0,473975968,85475605,537105,537105,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.79,-6.12,13.46,-0.12,1.9973547,0,nan,nan,0,3,0,1,10
93880000,1652220168285570,0,473975381,85477799,537300,537300,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.79,-4.83,13.98,-0.16,1.903456,0,nan,nan,0,3,0,1,10
94680000,1652220169089570,0,473975051,85479305,537436,537436,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.7699995,-4.31,14.15,-0.14,1.8662806,0,nan,nan,0,3,0,1,10
95876000,1652220170285570,0,473974610,85481565,537594,537594,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.74,-3.9399998,14.219999,-0.049999997,1.8409733,0,nan,nan,0,3,0,1,10
96680000,1652220171089570,0,473974330,85483088,537663,537663,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.71,-3.84,14.2,-0.08,1.83469,0,nan,nan,0,3,0,1,10
97880000,1652220172285570,0,473973915,85485351,537754,537754,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.7,-3.82,14.2,-0.03,1.8338175,0,nan,nan,0,3,0,1,10
98676000,1652220173089570,0,473973635,85486870,537780,537780,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.69,-3.9099998,14.15,-0.02,1.840275,0,nan,nan,0,3,0,1,10
99876000,1652220174285570,0,473973218,85489129,537826,537826,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.67,-3.58,14.25,-0.06,1.8168877,0,nan,nan,0,3,0,1,10
100676000,1652220175089570,0,473973009,85490668,537877,537877,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.62,-2.05,14.46,-0.02,1.7116444,0,nan,nan,0,3,0,1,10
101876000,1652220176285570,0,473972961,85492992,537879,537879,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.65,1.2099999,14.599999,0.06,1.4875441,0,nan,nan,0,3,0,1,10
102676000,1652220177089570,0,473973126,85494543,537839,537839,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.679999,3.24,14.32,0.02,1.3477433,0,nan,nan,0,3,0,1,10
103876000,1652220178285570,0,473973599,85496772,537860,537860,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.65,5.2599998,13.67,0.0,1.2034044,0,nan,nan,0,3,0,1,10
104680000,1652220179089570,0,473974010,85498219,537894,537894,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.61,5.95,13.349999,-0.04,1.1515682,0,nan,nan,0,3,0,1,10
105880000,1652220180285570,0,473974680,85500321,537978,537978,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.58,6.37,13.099999,-0.07,1.1180578,0,nan,nan,0,3,0,1,10
106676000,1652220181089570,0,473975145,85501726,537994,537994,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.599999,6.42,13.11,-0.06,1.1149163,0,nan,nan,0,3,0,1,10
107880000,1652220182285570,0,473975835,85503817,538005,538005,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.58,6.35,13.139999,0.01,1.1203268,0,nan,nan,0,3,0,1,10
108680000,1652220183089570,0,473976294,85505225,538006,538006,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.58,6.29,13.16,0.03,1.1250392,0,nan,nan,0,3,0,1,10
109876000,1652220184285570,0,473976970,85507326,537997,537997,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.61,6.24,13.21,0.0,1.129228,0,nan,nan,0,3,0,1,10
110680000,1652220185089570,0,473977422,85508739,538033,538033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.57,6.18,13.179999,-0.06,1.1320206,0,nan,nan,0,3,0,1,10
111876000,1652220186285570,0,473978092,85510838,538062,538062,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.559999,6.22,13.16,0.01,1.128879,0,nan,nan,0,3,0,1,10
112680000,1652220187089570,0,473978542,85512249,538076,538076,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.57,6.21,13.2,-0.049999997,1.1309732,0,nan,nan,0,3,0,1,10
113876000,1652220188285570,0,473979138,85514391,538148,538148,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,4.41,13.809999,-0.04,1.2613494,0,nan,nan,0,3,0,1,10
114680000,1652220189089570,0,473979377,85515903,538158,538158,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,2.11,14.349999,0.04,1.4241886,0,nan,nan,0,3,0,1,10
115876000,1652220190285570,0,473979412,85518218,538071,538071,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.599999,-1.35,14.54,0.12,1.6639968,0,nan,nan,0,3,0,1,10
116680000,1652220191089570,0,473979246,85519763,538046,538046,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.61,-3.1,14.299999,0.0,1.78425,0,nan,nan,0,3,0,1,10
117880000,1652220192285570,0,473978818,85522002,538098,538098,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.57,-4.5699997,13.849999,-0.07,1.8898425,0,nan,nan,0,3,0,1,10
118676000,1652220193089570,0,473978469,85523473,538176,538176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-4.96,13.639999,-0.08,1.9193386,0,nan,nan,0,3,0,1,10
119876000,1652220194285570,0,473977924,85525642,538209,538209,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-5.08,13.61,0.0,1.9278907,0,nan,nan,0,3,0,1,10
120676000,1652220195089570,0,473977555,85527100,538220,538220,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-5.04,13.599999,-0.01,1.9256216,0,nan,nan,0,3,0,1,10
121880000,1652220196285570,0,473977016,85529271,538215,538215,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-4.97,13.62,0.0,1.9207348,0,nan,nan,0,3,0,1,10
122676000,1652220197089570,0,473976659,85530732,538211,538211,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-4.92,13.65,0.0,1.9167205,0,nan,nan,0,3,0,1,10
123880000,1652220198285570,0,473976130,85532908,538201,538201,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-4.89,13.639999,-0.01,1.9148006,0,nan,nan,0,3,0,1,10
124680000,1652220199089570,0,473975776,85534369,538175,538175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-4.89,13.65,0.04,1.9148006,0,nan,nan,0,3,0,1,10
125880000,1652220200285570,0,473975249,85536546,538142,538142,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-4.92,13.66,0.02,1.916546,0,nan,nan,0,3,0,1,10
126680000,1652220201085570,0,473974896,85538002,538129,538129,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-4.89,13.66,-0.03,1.9149753,0,nan,nan,0,3,0,1,10
127876000,1652220202285570,0,473974366,85540190,538105,538105,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-4.79,13.7,0.0,1.9071212,0,nan,nan,0,3,0,1,10
128680000,1652220203085570,0,473974065,85541668,538143,538143,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-3.37,14.07,-0.06,1.8060666,0,nan,nan,0,3,0,1,10
129880000,1652220204285570,0,473973903,85543958,538134,538134,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,0.55,14.429999,0.08,1.53205,0,nan,nan,0,3,0,1,10
130676000,1652220205085570,0,473974045,85545486,538063,538063,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,3.3,14.12,0.089999996,1.3409365,0,nan,nan,0,3,0,1,10
131876000,1652220206285570,0,473974579,85547672,537980,537980,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.589999,6.29,13.17,0.02,1.1250392,0,nan,nan,0,3,0,1,10
132676000,1652220207085570,0,473975075,85549040,538037,538037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,7.3399997,12.5199995,-0.12,1.0407398,0,nan,nan,0,3,0,1,10
133880000,1652220208285570,0,473975912,85551002,538137,538137,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,7.99,12.08,-0.07,0.9864601,0,nan,nan,0,3,0,1,10
134680000,1652220209085570,0,473976495,85552284,538152,538152,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,8.099999,12.0,0.0,0.97668624,0,nan,nan,0,3,0,1,10
135880000,1652220210285570,0,473977372,85554203,538159,538159,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,8.09,12.03,0.049999997,0.9787806,0,nan,nan,0,3,0,1,10
136680000,1652220211085570,0,473977954,85555488,538149,538149,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,8.05,12.099999,0.0,0.98366755,0,nan,nan,0,3,0,1,10
137876000,1652220212285570,0,473978819,85557427,538157,538157,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,7.96,12.139999,-0.049999997,0.9899507,0,nan,nan,0,3,0,1,10
138680000,1652220213085570,0,473979391,85558721,538172,538172,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,7.83,12.179999,-0.03,0.9993755,0,nan,nan,0,3,0,1,10
139880000,1652220214285570,0,473980127,85560757,538224,538224,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,5.37,13.38,-0.02,1.1889182,0,nan,nan,0,3,0,1,10
140680000,1652220215085570,0,473980418,85562235,538172,538172,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,2.6299999,14.24,0.04,1.3875368,0,nan,nan,0,3,0,1,10
141876000,1652220216285570,0,473980476,85564553,538026,538026,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.599999,-1.37,14.549999,0.11,1.6652186,0,nan,nan,0,3,0,1,10
142676000,1652220217085570,0,473980301,85566089,537990,537990,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.61,-3.32,14.219999,-0.04,1.800307,0,nan,nan,0,3,0,1,10
