,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,act_roll,act_pitch,act_yaw,indicated_airspeed_m_s,nav_cmd
0,-0.3301858026739085,1.9999999977146665,95.13520718813888,-1.1340767925239763,3.8192392595168956,0.14293772920778994,-1.5963519185943558,18.14455350691784,0.12615767468997613,-0.9481605,
1,-0.4089676083663778,1.9999999977146665,94.8269902718262,-1.226592803365766,3.8263069803987313,0.1479688429589439,-1.998291151090689,16.88220716310766,0.13881145905459627,-1.2539021,
2,-0.4227226462611291,1.9999999977146665,94.47845431547017,-1.3624621241423656,3.8424022243006495,0.17162310759286648,-2.0498595298920845,16.598474452254308,0.18305375311559724,0.7161133,
3,-0.4140383822561107,1.9999999977146665,94.0789365745034,-1.378255763060926,3.869006373601959,0.17350436294697696,-2.3191624132666235,18.01588093711854,0.19383417748452378,1.1424216,
4,-0.4253621482317378,1.9999999977146665,93.68854605121307,-1.3649103155051798,3.8799905474924117,0.16310546544425011,-1.9467836204071363,17.95521845760127,0.15016349476783508,1.1424216,
5,-0.3711056577203946,1.9999999977146665,94.11611580582945,-1.2464085487103655,3.870135673416162,0.12835419434127943,-1.8342115084256896,16.31378031822073,0.09864736971735541,-1.1898257,
6,-0.2619104844989358,1.9999999977146665,94.60530717131215,-0.8640986210920963,3.855948665450927,0.07191542790941993,-1.1079886490129616,17.399652223383843,0.05081934878398988,-1.562959,
7,-0.10910162640224783,1.9999999977146665,95.05700417868148,-0.5895640027944384,3.8530609581634683,0.0513006069758412,-1.2605201554297607,17.998220086041428,0.04492505348799067,-1.5762016,
8,0.09567449798322782,1.9999999977146665,95.46949941370796,0.14776979742091548,3.8564580249307983,0.031822041564098215,0.06849079041298758,17.81530330994591,0.06835506817047698,-1.3895383,
9,0.2847125832745823,1.9999999977146665,95.7751093720528,0.5616404462825016,3.8608526112194514,0.03007900941327405,1.2804108436539632,17.622289298626804,0.0396574657308413,-0.037665717,
10,0.3391410929047576,1.9999999977146665,96.0924649651978,0.7607887729393962,3.8048872397066633,0.05057425921162913,1.3298153327504882,17.35308966224695,0.06380323934452786,1.357267,
11,0.3912241195864736,1.9999999977146665,96.39370325556578,0.8184249466785657,3.8109010047243563,0.05703396071901934,1.309869182211717,17.406876075264854,0.09003560779173289,1.357267,
12,0.430517146917355,1.9999999977146665,96.70568450459247,0.9839553184808361,3.829217090335981,0.05010609883497451,1.3233470403139178,18.431933094137197,0.06158405921242716,0.934135,
13,0.4558572539197807,1.9999999977146665,96.80827259781064,1.053823281709356,3.809815822660379,0.04720504736046656,1.8160638724058342,17.805676473072122,-0.03310632359709498,0.41552016,
14,0.4588625321468009,1.9999999977146665,96.91283739542202,1.0444749023240014,3.7854167587294096,0.051989714775200944,1.7873008754282511,15.76115794115469,0.06244429804603658,-1.3700264,
15,0.4588625321468009,1.9999999977146665,97.0678339381608,1.0501365274808072,3.7541501080744437,0.05156971379305824,1.704387293458177,16.891254166692775,0.051645788264306734,-1.3700264,
16,0.4588625321468009,1.9999999977146665,97.29413507850363,1.0462739898007123,3.7481354836200573,0.05362570981552774,1.5672661171949962,19.335973405268774,-0.000457255843897695,-0.27873284,
17,0.4588625321468009,1.9999999977146665,96.74196419218015,1.0017547107528113,3.7605113146991043,0.07728203709751277,1.5340692863197933,16.76373667980846,0.08839926324715107,-0.27873284,
18,0.4588625321468009,1.9999999977146665,96.30440778319465,0.935443841403802,3.779682826298859,0.1125073276435511,1.3672414515904492,17.545037972067114,0.08706212872234245,0.57270455,
19,0.4588625321468009,1.9999999977146665,95.94167966225322,0.900322903660991,3.769716225452558,0.13118309897022448,1.915071724249574,16.453925794909726,0.18054058833881492,-1.3454375,
20,0.4588625321468009,1.9999999977146665,95.65267975038924,0.9021540194784494,3.743486217591469,0.13024083549866414,1.0370608284550087,15.414101361825686,0.1486618411417326,-0.355679,
21,0.4588625321468009,1.9999999977146665,95.31578056685231,0.901812479336772,3.718015951766723,0.13045240589409415,1.4109515423442869,16.223408831110333,0.15764432967911657,-1.6523391,
22,0.4588625321468009,1.9999999977146665,95.0327508752136,0.88522707004112,3.7200249709795696,0.13926859916101933,1.5195895542170268,16.703613353576404,0.10450122794400547,-1.6523391,
23,0.4588625321468009,1.9999999977146665,94.84522751844521,0.8686463589993881,3.7055879242325402,0.14810396932534758,1.313698259156576,17.08069292137026,0.09825559263620086,0.9534225,
24,0.4588625321468009,1.9999999977146665,94.76961427822181,0.8628372545061158,3.7131277623375643,0.1511828210628405,1.6380586624175186,16.91137644445777,0.1830696526944121,-0.26629138,
25,0.4588625321468009,1.9999999977146665,94.73328302443257,0.8588297012080732,3.755353319444218,0.15325524951487438,1.4020546537014957,18.575188585738164,0.11069116029496746,-0.72105116,
26,0.4588625321468009,1.9999999977146665,94.76293359033058,0.8496893055023512,3.7801738511292857,0.15807815040327783,1.5122210877885263,16.585258034794027,0.0411834843871817,-0.72105116,
27,0.4588625321468009,1.9999999977146665,94.78711813886305,0.8449918537231916,3.810501939620048,0.16053035247065822,1.6161695546996793,18.406529864374484,0.14863543924653297,1.3078772,
28,0.4588625321468009,1.9999999977146665,94.79462388597928,0.8784394109295437,3.794572280520923,0.14278126016351764,1.5994143780093302,18.06561997627164,0.1472260604733363,0.7551382,
29,0.4588625321468009,1.9999999977146665,95.18586238680639,0.9023363919446397,3.7739297570779495,0.13010801815217488,1.478848530757557,17.19119757244376,0.12463883233001974,-1.1863022,
30,0.4588625321468009,1.9999999977146665,95.5727521379685,0.9418043031833289,3.766242726115357,0.10914051877738132,1.6525346129988376,16.338345310729167,0.06066451351744375,1.40634,
31,0.4588625321468009,1.9999999977146665,95.95914341584881,0.9384514687577823,3.762214202562012,0.11092660584172058,1.4155253498312572,16.675932616578045,0.06779774066399734,0.8909313,
32,0.4588625321468009,1.9999999977146665,96.32434098488726,0.9297226859320822,3.757290489749556,0.1155711105910321,1.436931740606699,18.327410695402662,0.16179768354728608,-0.50061476,
33,0.4588625321468009,1.9999999977146665,96.41427816998893,0.9346025101774318,3.7160042969480194,0.11301955191239807,1.4910137998468926,17.189789815141122,0.12720896630037193,-1.6374843,
34,0.4588625321468009,1.9999999977146665,96.52477881035787,0.8917972916694442,3.6977217866631893,0.135802542545577,1.1079916856892758,17.07689249231516,0.08432337900246122,-1.4378068,
35,0.4588625321468009,1.9999999977146665,96.60405898047011,0.8982666154300459,3.684393069475061,0.13237808266606113,1.2756061341755554,17.6783480622602,0.0659826676648024,-0.87811506,
36,0.4588625321468009,1.9999999977146665,96.7018686056769,0.9186074192981034,3.6600947315244756,0.12158592985106828,1.810829329989519,14.658368884132539,0.04366691265439675,-1.3382375,
37,0.4588625321468009,1.9999999977146665,96.6179703957359,0.9290923750616588,3.6856810785985155,0.11598121086247495,1.5582132121445906,17.137347561110595,0.1077574215782473,-0.60639524,
38,0.4588625321468009,1.9999999977146665,96.55314595079479,0.9134427204370145,3.722706757235459,0.12426321838826583,1.2032644829623373,16.166822373347625,0.100475191027492,-0.60639524,
39,0.4588625321468009,1.9999999977146665,96.54410467678763,0.8837768565658644,3.738424135471488,0.1400163892977564,1.5314087567981034,16.44105257916873,0.175173515054908,-0.44029275,
40,0.4588625321468009,1.9999999977146665,96.57070137763759,0.8901756205739957,3.746399135021914,0.13660480950947507,1.533250472334772,16.741097398449455,0.1665423585079203,0.9834833,
41,0.4588625321468009,1.9999999977146665,96.2696177858743,0.8766600332009855,3.749569883460168,0.14378527129665922,1.5396931535579,16.64308093547863,0.18204047152533043,-1.0078338,
42,0.4588625321468009,1.9999999977146665,96.01478907691192,0.8591745645049624,3.763073352775811,0.15306121735755332,1.1446529631685167,16.923196563771317,0.05728297390636115,-0.98067594,
43,0.4588625321468009,1.9999999977146665,95.81875156730791,0.8453201012440221,3.7589772774984205,0.1604307609467086,1.453060101469175,17.817318402511386,0.1508879884406221,-0.80675596,
44,0.4588625321468009,1.9999999977146665,95.70393655474165,0.8322722479670669,3.757334034541985,0.16736846051609583,1.3757456922562374,17.640356376780666,0.16175503829859447,-0.61620927,
45,0.4588625321468009,1.9999999977146665,95.806736642344,0.8506154344824006,3.7392907914324023,0.15764432967911657,1.3711048487072368,15.918088789409842,0.17363378838331908,1.5510312,
46,0.4588625321468009,1.9999999977146665,95.95201582087739,0.851352487390057,3.728006043882624,0.15726854957960207,1.2739275397231604,16.45476231329062,0.17509893886829378,-1.0292994,
47,0.4588625321468009,1.9999999977146665,96.1150108544362,0.8659526552213601,3.7246545272600065,0.14951061508986146,1.8112444952078706,17.33537896384166,0.17418856622761042,-1.0292994,
48,0.4588625321468009,1.9999999977146665,96.2823374489262,0.8628349053791557,3.705267640825062,0.15119479588075876,1.5683539921606113,16.337954553512887,0.11936510533009555,-1.3812078,
49,0.4162858092075114,1.9999999977146665,96.2825150658427,0.7832059758570076,3.7434180356138484,0.1612075140999895,1.323025897469747,17.457812023251982,0.15293623234412348,-1.3812078,
50,0.35944510715278966,1.9999999977146665,96.2807847333014,0.6088197964858566,3.7507509786590507,0.1709876515614428,0.9119726253262678,18.38924086290641,0.1872915495036131,1.0022665,
51,0.2791696004884143,1.9999999977146665,96.30152580548514,0.3264560708811469,3.7976158323286584,0.17263795335791401,0.6726588113151124,18.87779395340533,0.14455393428587288,0.6642124,
52,0.18269108802001327,1.9999999977146665,96.31256670219732,0.09380427779625154,3.807920478274086,0.17273381492661735,0.19404015008229536,18.260673144383617,0.1451708436734682,0.6642124,
53,0.15332847352109208,1.9999999977146665,95.99544602174831,0.04497339737491263,3.7824439099135936,0.1851485269216412,0.3226169156086713,16.65206720553746,0.08556691514185727,0.98435104,
