,raw error,filtered error
77,0.6302171945571899,0.628911554813385
78,0.5889532566070557,0.5929490923881531
79,0.5819424986839294,0.5830431580543518
80,0.5531523823738098,0.5561414361000061
81,0.5448673963546753,0.5459948182106018
82,0.5708978176116943,0.5684075355529785
83,0.5612493753433228,0.5619651675224304
84,0.5669374465942383,0.566440224647522
85,0.5633330941200256,0.5636438131332397
86,0.5233824849128723,0.5274085998535156
87,0.5080956220626831,0.5100269317626953
88,0.5003787279129028,0.5013435482978821
89,0.5160287618637085,0.5145602226257324
90,0.49274739623069763,0.4949286878108978
91,0.47612905502319336,0.47800901532173157
92,0.5054876208305359,0.5027397871017456
93,5.200618743896484,4.730830669403076
94,0.7959607243537903,1.1894476413726807
95,0.5901446342468262,0.6500749588012695
96,0.5424368381500244,0.5532006621360779
97,0.5402498841285706,0.5415449738502502
98,0.49702510237693787,0.501477062702179
99,0.45887845754623413,0.46313831210136414
100,0.45925983786582947,0.45964768528938293
101,0.46639081835746765,0.46571651101112366
102,0.4523070752620697,0.45364803075790405
103,0.45086103677749634,0.45113974809646606
104,0.4403970539569855,0.4414713382720947
105,0.4887194335460663,0.48399463295936584
106,0.4812197983264923,0.48149728775024414
107,0.45255908370018005,0.45545291900634766
108,0.4760623872280121,0.4740014374256134
109,0.42924827337265015,0.4337235987186432
110,0.456731915473938,0.45443108677864075
111,0.44830232858657837,0.4489152133464813
112,0.47604575753211975,0.4733327031135559
113,0.4402684271335602,0.44357484579086304
114,0.456169068813324,0.45490965247154236
115,0.5094042420387268,0.5039547681808472
116,0.5168197751045227,0.5155332684516907
117,0.4733896851539612,0.4776040315628052
118,0.45313760638237,0.45558425784111023
119,0.4860866665840149,0.48303642868995667
120,0.4860077500343323,0.48571062088012695
121,0.4923061430454254,0.49164658784866333
122,0.44914257526397705,0.45339298248291016
123,0.47979921102523804,0.4771585762500763
124,0.49970731139183044,0.49745243787765503
125,0.5331889986991882,0.5296153426170349
126,0.5186594128608704,0.5197550058364868
127,0.47035592794418335,0.4752958416938782
128,0.45735201239585876,0.4591463804244995
129,0.4624307155609131,0.4621022939682007
130,5.166225910186768,4.6958136558532715
131,0.7806638479232788,1.1721789836883545
132,0.5863045454025269,0.6448919773101807
133,0.5342004299163818,0.5452696084976196
134,0.4895322918891907,0.495106041431427
135,0.495022177696228,0.49503055214881897
136,0.49918806552886963,0.4987723231315613
137,0.5096496343612671,0.508561909198761
138,0.47955387830734253,0.48245468735694885
139,0.48501768708229065,0.48476138710975647
140,0.4919680953025818,0.49124741554260254
141,5.209368705749512,4.737556457519531
142,0.8124418258666992,1.2049534320831299
143,0.6134820580482483,0.6726292371749878
144,0.5729222893714905,0.5828930139541626
145,0.5158815383911133,0.5225827097892761
146,0.5030800700187683,0.5050303339958191
147,0.5019034743309021,0.5022161602973938
148,0.5017824769020081,0.5018258690834045
149,0.5103499889373779,0.5094975829124451
150,0.5132706761360168,0.5128933787345886
151,0.5088961720466614,0.5092958807945251
152,0.49906787276268005,0.5000906586647034
153,0.5203689932823181,0.5183411836624146
154,0.5085920691490173,0.5095669627189636
155,0.4985799491405487,0.4996786415576935
156,0.4788680076599121,0.4809490740299225
157,0.5279859900474548,0.5232822895050049
158,0.519928514957428,0.5202639102935791
159,0.508305549621582,0.5095013976097107
160,0.4992891550064087,0.5003103613853455
161,0.4974844455718994,0.49776703119277954
162,0.5204361081123352,0.5181692242622375
163,0.5216085910797119,0.5212646722793579
164,0.5530297756195068,0.5498532652854919
165,0.5167931914329529,0.5200992226600647
166,0.5022516846656799,0.5040364265441895
167,0.5152755379676819,0.5141516327857971
168,0.5663400888442993,0.5611212253570557
169,0.5499939322471619,0.5511066913604736
170,0.5130033493041992,0.5168136954307556
171,0.5350565314292908,0.5332322716712952
172,0.5212365984916687,0.5224361419677734
173,0.5279272794723511,0.5273781418800354
174,0.508833646774292,0.510688066482544
175,0.5065712928771973,0.5069829821586609
176,0.5228704810142517,0.5212817192077637
177,0.49617308378219604,0.49868395924568176
178,0.4961058795452118,0.49636369943618774
179,0.5008651614189148,0.500415027141571
180,5.241885185241699,4.767737865447998
181,0.8606951236724854,1.2513995170593262
182,0.5943067073822021,0.6600160002708435
183,0.5382596850395203,0.5504353046417236
184,0.5083513259887695,0.512559711933136
185,0.46887630224227905,0.47324463725090027
186,0.5256141424179077,0.5203771591186523
187,0.5350573658943176,0.5335893630981445
188,0.5331739783287048,0.5332155227661133
189,0.5055679678916931,0.5083327293395996
190,0.47049522399902344,0.47427898645401
191,0.5112273693084717,0.50753253698349
192,0.5147173404693604,0.5139988660812378
193,0.5305166840553284,0.5288649201393127
194,0.4995405673980713,0.502472996711731
195,0.5054358243942261,0.5051395297050476
196,0.4790162444114685,0.48162856698036194
197,0.5028701424598694,0.5007460117340088
198,5.179444789886475,4.711574554443359
199,0.8110836744308472,1.2011330127716064
200,0.6085416078567505,0.667800784111023
201,0.5647717118263245,0.5750746130943298
202,0.549821138381958,0.5523464679718018
203,0.5387874841690063,0.5401433706283569
204,0.5327405333518982,0.5334808230400085
205,0.5172455310821533,0.5188690423965454
206,0.5195692777633667,0.5194992423057556
207,0.507710874080658,0.5088897347450256
208,0.480502724647522,0.48334142565727234
209,0,0.04833415150642395
210,0,0.004833415150642395
211,[5.86106],5.275437355041504
212,[1.2257004],1.630674123764038
213,[1.8102074],1.792254090309143
214,0.8672256469726562,0.9597285389900208
215,3.8524169921875,3.563148021697998
216,5.7387542724609375,5.521193504333496
217,6.969635009765625,6.824790954589844
218,7.165462493896484,7.13139533996582
219,5.808002471923828,5.940341949462891
220,4.936878204345703,5.037224769592285
221,4.237556457519531,4.31752347946167
222,3.7170486450195312,3.7770962715148926
223,3.270538330078125,3.3211941719055176
224,2.9320144653320312,2.9709324836730957
225,2.7100372314453125,2.736126661300659
226,1.2426109313964844,1.3919625282287598
227,0.7011375427246094,0.7702200412750244
228,0.5037498474121094,0.5303968787193298
229,0.3238182067871094,0.3444760739803314
230,0.16874122619628906,0.18631471693515778
231,0.10522079467773438,0.1133301854133606
232,0.11187553405761719,0.11202099919319153
233,0.07620429992675781,0.07978597283363342
234,0.08220481872558594,0.0819629356265068
235,0.07003211975097656,0.07122520357370377
236,0.11108016967773438,0.1070946753025055
237,0.16591262817382812,0.16003082692623138
238,0.17423248291015625,0.1728123128414154
239,0.1691913604736328,0.1695534586906433
240,0.19142532348632812,0.18923813104629517
241,0.1425323486328125,0.14720292389392853
242,0.20734024047851562,0.20132650434970856
243,0.16303253173828125,0.16686192154884338
244,0.20345306396484375,0.1997939497232437
245,0.2487335205078125,0.2438395619392395
246,0.19663619995117188,0.20135653018951416
247,0.2071857452392578,0.20660282671451569
248,0.2107067108154297,0.21029631793498993
249,0.19353008270263672,0.19520670175552368
250,0.19033241271972656,0.1908198446035385
251,0.20842361450195312,0.20666323602199554
252,0.21670055389404297,0.21569682657718658
253,0.1923971176147461,0.1947270929813385
254,0.11168766021728516,0.11999160796403885
255,0.16568470001220703,0.1611153930425644
256,0.15752792358398438,0.15788666903972626
257,0.12334442138671875,0.12679864466190338
258,0.12884140014648438,0.12863712012767792
259,0.19452476501464844,0.18793600797653198
260,0.19223308563232422,0.19180338084697723
261,0.1932382583618164,0.19309477508068085
262,0.1785111427307129,0.17996950447559357
263,0.2125413417816162,0.20928415656089783
264,0.29849863052368164,0.2895771861076355
265,0.3179967403411865,0.3151547908782959
266,0.3163750171661377,0.31625300645828247
267,0.32275819778442383,0.3221076726913452
268,0.3773258924484253,0.37180405855178833
269,0.3548710346221924,0.35656434297561646
270,0.3070145845413208,0.3119695782661438
271,0.3686556816101074,0.36298707127571106
272,0.4444746971130371,0.43632593750953674
273,0.44092506170272827,0.44046515226364136
274,0.41715118288993835,0.41948258876800537
275,0.43287408351898193,0.43153494596481323
276,0.41462576389312744,0.4163166880607605
277,0.43770092725753784,0.43556249141693115
278,0.4429037868976593,0.4421696662902832
279,0.5180698037147522,0.5104798078536987
280,0.5497941970825195,0.5458627343177795
281,0.5164704918861389,0.519409716129303
282,0.5300813317298889,0.5290141701698303
283,0.4965345859527588,0.499782532453537
284,0.5202829241752625,0.5182328820228577
285,0.5315146446228027,0.5301864743232727
286,0.5119149684906006,0.5137420892715454
287,0.5250513553619385,0.5239204168319702
288,0.5564627647399902,0.5532085299491882
289,0.5498642325401306,0.5501986742019653
290,0.577738344669342,0.5749843716621399
291,0.5636085271835327,0.5647461414337158
292,0.5735229253768921,0.5726452469825745
293,0.5921199321746826,0.5901724696159363
294,0.5820536017417908,0.5828654766082764
295,0.5760598182678223,0.5767403841018677
296,0.5852567553520203,0.5844051241874695
297,0.5921604633331299,0.5913849472999573
298,0.5503221750259399,0.5544284582138062
299,5.265883445739746,4.794737815856934
300,0.9241482019424438,1.3112070560455322
301,0.683143138885498,0.7459495663642883
302,0.6304863095283508,0.6420326232910156
303,0.5849007964134216,0.5906139612197876
304,0.5550916194915771,0.5586438775062561
305,0.6036832332611084,0.5991792678833008
306,0.5544829964637756,0.5589526295661926
307,0.6002381443977356,0.5961095690727234
308,0.5749496221542358,0.5770655870437622
309,0.5583940744400024,0.5602612495422363
310,0.574795663356781,0.5733422040939331
311,0.5362342000007629,0.5399450063705444
312,0.5588051080703735,0.5569190979003906
313,5.239124298095703,4.770903587341309
314,0.8644507527351379,1.2550959587097168
315,0.641405463218689,0.7027745246887207
316,0.587367057800293,0.5989078283309937
317,0.5677410364151001,0.5708577036857605
318,0.5447008609771729,0.5473165512084961
319,0.5549969673156738,0.5542289018630981
320,0.5470965504646301,0.5478097796440125
321,0.5177148580551147,0.520724356174469
322,0.5568405389785767,0.5532289147377014
323,0.5407646894454956,0.5420111417770386
324,0.543887734413147,0.543700098991394
325,0.5280882120132446,0.5296493768692017
326,0.5183553695678711,0.5194847583770752
327,0.51318359375,0.5138137340545654
328,0.545325517654419,0.5421743392944336
329,0.531704306602478,0.5327513217926025
330,0.525283932685852,0.5260306596755981
331,0.5019886493682861,0.5043928623199463
332,0.4964837431907654,0.4972746670246124
333,0.49235355854034424,0.49284565448760986
334,0.5196756720542908,0.5169926881790161
335,0.5138851404190063,0.5141959190368652
336,0.4877723157405853,0.49041467905044556
337,0.5051711797714233,0.503695547580719
338,0.49175891280174255,0.4929525852203369
339,0.49450576305389404,0.4943504333496094
340,0.5127295255661011,0.5108916163444519
341,0.5010442733764648,0.5020290017127991
342,0.4988631010055542,0.4991796910762787
343,0.4887283742427826,0.4897735118865967
344,0.5026053190231323,0.5013221502304077
345,0.4711971879005432,0.4742096960544586
346,0.4655071198940277,0.4663773775100708
347,0.47701597213745117,0.4759521186351776
348,0.48411691188812256,0.48330044746398926
349,0.5079684257507324,0.5055016279220581
350,0.5064474940299988,0.5063529014587402
351,0.5030662417411804,0.5033949017524719
352,0.5042201280593872,0.5041376352310181
353,0.5247108936309814,0.5226535797119141
354,0.5332062244415283,0.5321509838104248
355,0.5130172371864319,0.5149306058883667
356,0.4816526770591736,0.4849804639816284
357,0.5062896013259888,0.5041586756706238
358,0.4797512888908386,0.4821920394897461
359,0.4783700704574585,0.4787522554397583
360,0.45878952741622925,0.46078580617904663
361,0.48066604137420654,0.47867801785469055
362,0.4717389941215515,0.4724329113960266
363,0.4372004270553589,0.4407236874103546
364,0.4646850526332855,0.46228891611099243
365,0.44393864274024963,0.4457736611366272
366,0.48001307249069214,0.4765891432762146
367,0.47079989314079285,0.47137880325317383
368,0.5053541660308838,0.5019566416740417
369,0.4839223623275757,0.4857257902622223
370,0.4701443612575531,0.471702516078949
371,0.5006588697433472,0.4977632462978363
372,0.4849061667919159,0.48619186878204346
373,0.48002511262893677,0.48064178228378296
374,0.4743574261665344,0.47498586773872375
375,0.4612513780593872,0.46262481808662415
376,0.4474819302558899,0.4489962160587311
377,0.46221923828125,0.46089693903923035
378,0.4533520042896271,0.45410650968551636
379,0.47620898485183716,0.4739987254142761
380,0.4739237129688263,0.473931223154068
381,0.4708350598812103,0.4711446762084961
382,0.471989244222641,0.47190478444099426
383,0.4783250093460083,0.4776829779148102
384,0.47376129031181335,0.47415345907211304
385,0.44852814078330994,0.45109066367149353
386,0.4507332742214203,0.45076900720596313
387,0.4770866334438324,0.4744548797607422
388,0.4812673032283783,0.48058605194091797
389,0.47079843282699585,0.47177720069885254
390,0.4805005192756653,0.47962817549705505
391,0.4613233208656311,0.46315380930900574
392,0.4836849570274353,0.4816318452358246
393,0.42491164803504944,0.430583655834198
394,0.5100406408309937,0.5020949244499207
395,0.5122953057289124,0.5112752914428711
396,0.4557436406612396,0.46129679679870605
397,0.4669969081878662,0.46642690896987915
398,0.4576333165168762,0.45851266384124756
399,0.4304382801055908,0.4332457184791565
400,0.40762561559677124,0.41018763184547424
401,0.4447777271270752,0.44131872057914734
402,0.4507262706756592,0.4497855305671692
403,0.4713040888309479,0.4691522419452667
404,5.175082683563232,4.704489707946777
405,0.779060959815979,1.1716039180755615
406,0.5760135054588318,0.6355725526809692
407,0.5254406332969666,0.5364538431167603
408,0.4951939582824707,0.4993199408054352
409,0.47727078199386597,0.4794757068157196
410,0.4728058874607086,0.47347286343574524
411,0.4625856578350067,0.4636743664741516
412,0.44896748661994934,0.45043817162513733
413,0.4699127972126007,0.46796533465385437
414,0.4412931799888611,0.44396039843559265
415,0.4568283259868622,0.4555415213108063
416,0.4584125578403473,0.45812544226646423
417,0.4435378909111023,0.4449966549873352
418,0.46017128229141235,0.4586538076400757
419,0.4660739004611969,0.46533188223838806
420,0.46601682901382446,0.46594834327697754
421,0.4171378016471863,0.4220188558101654
422,5.151607513427734,4.678648471832275
423,0.7437693476676941,1.1372573375701904
424,0.5322661399841309,0.5927652716636658
425,0.49472832679748535,0.5045320391654968
426,5.15407133102417,4.689117431640625
427,0.7252436876296997,1.121631145477295
428,0.5333515405654907,0.592179536819458
429,0.48852142691612244,0.49888724088668823
430,0.4407157003879547,0.44653284549713135
431,0.429799348115921,0.43147268891334534
432,0.4326840043067932,0.4325628876686096
433,0.46980011463165283,0.46607640385627747
434,0.49875620007514954,0.4954882264137268
435,0.4985238313674927,0.4982202649116516
436,0.46390777826309204,0.46733903884887695
437,0.45815426111221313,0.4590727388858795
438,0.4709075689315796,0.4697240889072418
439,0.49010056257247925,0.48806291818618774
440,0.43751513957977295,0.44256991147994995
441,0.46735119819641113,0.4648730754852295
442,0.4681917130947113,0.4678598642349243
443,0.47187376022338867,0.4714723825454712
444,0.4609052538871765,0.461961954832077
445,0.45419543981552124,0.4549720883369446
446,0.4318528175354004,0.43416473269462585
447,0.4806406497955322,0.4759930670261383
448,0.4540037512779236,0.4562026858329773
449,0.4634780287742615,0.46275049448013306
450,0.5011833310127258,0.49734005331993103
451,0.4589956998825073,0.462830126285553
452,0.4304552674293518,0.4336927533149719
453,0.44562482833862305,0.4444316327571869
454,0.44007548689842224,0.4405111074447632
455,0.4525279402732849,0.45132625102996826
456,5.1684675216674805,4.69675350189209
457,0.7717163562774658,1.1642200946807861
458,0.5289405584335327,0.5924685001373291
459,0.49752306938171387,0.5070176124572754
460,0.46848684549331665,0.472339928150177
461,0.4652916491031647,0.46599647402763367
462,0.47557997703552246,0.47462162375450134
463,0.4607435464859009,0.4621313512325287
464,0.45021796226501465,0.45140931010246277
465,0.45736613869667053,0.4567704498767853
466,0.4764471650123596,0.4744794964790344
467,0.42721033096313477,0.43193724751472473
468,0.45572441816329956,0.45334571599960327
469,0,0.045334577560424805
470,0,0.00453345850110054
471,[7.398054],6.6587018966674805
472,[1.6141586],2.1186132431030273
473,[6.062689],5.668281078338623
474,5.903575897216797,5.880046367645264
475,6.09520149230957,6.073686122894287
476,3.870433807373047,4.09075927734375
477,2.4877281188964844,2.648031234741211
478,0.12287712097167969,0.3753926753997803
479,0.6289424896240234,0.6035875082015991
480,0.919647216796875,0.8880412578582764
481,0.9314193725585938,0.9270815849304199
482,0.9121971130371094,0.9136855602264404
483,0.7305507659912109,0.7488642334938049
484,5.310832977294922,4.854636192321777
485,0.9324131011962891,1.3246355056762695
486,0.682220458984375,0.7464619874954224
487,0.7168560028076172,0.7198166251182556
488,0.7892704010009766,0.782325029373169
489,0.8541069030761719,0.8469287157058716
490,0.8905811309814453,0.88621586561203
491,0.8126811981201172,0.8200346827507019
492,0.7897453308105469,0.7927742600440979
493,0.7189235687255859,0.7263086438179016
494,0.7145481109619141,0.7157241702079773
495,0.6728649139404297,0.6771508455276489
496,0.7109394073486328,0.7075605392456055
497,0.7564144134521484,0.7515290379524231
498,5.492740631103516,5.018619537353516
499,1.2248859405517578,1.6042594909667969
500,5.639537811279297,5.23600959777832
501,1.3680229187011719,1.75482177734375
502,0.9005661010742188,0.9859917163848877
503,0.8172550201416016,0.8341286778450012
504,0.7324895858764648,0.742653489112854
505,0.7166337966918945,0.7192357778549194
506,0.6850070953369141,0.6884299516677856
507,0.700678825378418,0.6994539499282837
508,0.7193632125854492,0.7173722982406616
509,0.7935724258422852,0.7859523892402649
510,0.8266801834106445,0.8226073980331421
511,0.7761430740356445,0.7807894945144653
512,0.7167453765869141,0.7231497764587402
513,0.7093133926391602,0.7106970548629761
514,0.7123517990112305,0.712186336517334
515,0.7188882827758789,0.7182180881500244
516,0.7484545707702637,0.7454309463500977
517,0.7181391716003418,0.7208683490753174
518,0.7315583229064941,0.7304893136024475
519,0.7014379501342773,0.7043430805206299
520,0.7342472076416016,0.7312567830085754
521,0.7089414596557617,0.7111729979515076
522,0.6947371959686279,0.6963807940483093
523,0.6729099750518799,0.6752570867538452
524,0.6200716495513916,0.6255902051925659
525,0.6518914699554443,0.6492613554000854
526,0.6207356452941895,0.6235882043838501
527,0.6628834009170532,0.6589539051055908
528,0.649113655090332,0.650097668170929
529,0.6105419397354126,0.6144975423812866
530,0.5593055486679077,0.5648247599601746
531,5.239969253540039,4.772454738616943
532,0.8461405038833618,1.238771915435791
533,0.6265365481376648,0.6877601146697998
534,0.5770858526229858,0.5881533026695251
535,0.5286439657211304,0.5345948934555054
536,0.5334000587463379,0.5335195660591125
537,0.4981553554534912,0.5016917586326599
538,0.4738278388977051,0.47661423683166504
539,0.44255974888801575,0.4459652006626129
540,0.4481571912765503,0.4479379951953888
541,0.45940887928009033,0.45826178789138794
542,0.4163780212402344,0.4205664098262787
543,0.4520283341407776,0.448882132768631
544,0.4431001842021942,0.4436783790588379
545,0.43234047293663025,0.43347427248954773
546,0.4517921209335327,0.4499603509902954
547,0.4411609470844269,0.44204089045524597
548,0.38271862268447876,0.3886508345603943
549,0.41080620884895325,0.4085906744003296
550,0.4383457899093628,0.4353702664375305
551,0.4093239903450012,0.41192862391471863
552,0.44989079236984253,0.4460945725440979
553,0.43324846029281616,0.4345330595970154
554,0.40068891644477844,0.4040733277797699
555,0.37881389260292053,0.3813398480415344
556,5.099937915802002,4.628077983856201
557,0.6508253216743469,1.0485506057739258
558,0.4536891579627991,0.5131753087043762
559,0.4342879056930542,0.4421766400337219
560,0.4249829649925232,0.4267023205757141
561,0.4317013621330261,0.4312014579772949
562,0.4034256339073181,0.4062032103538513
563,0.41614896059036255,0.4151543974876404
564,0.44463977217674255,0.44169121980667114
565,0.4152349531650543,0.4178805947303772
566,0.3714474141597748,0.37609073519706726
567,0.37643080949783325,0.3763968050479889
568,0.43157628178596497,0.4260583221912384
569,0.4269069731235504,0.42682209610939026
570,0.4145421087741852,0.41577011346817017
571,0.41709086298942566,0.4169587790966034
572,0.4222102165222168,0.4216850697994232
573,0.43336817622184753,0.4321998655796051
574,5.091245651245117,4.625340938568115
575,0.630851149559021,1.0303003787994385
576,0.4791643023490906,0.5342779159545898
577,0.4552740156650543,0.46317440271377563
578,0.4262559115886688,0.42994776368141174
579,5.114213943481445,4.645787239074707
580,0.7035327553749084,1.0977582931518555
581,0.5080128312110901,0.5669873952865601
582,0.44328680634498596,0.45565688610076904
583,0.4328916072845459,0.43516814708709717
584,0.4631679058074951,0.46036791801452637
585,0.4492815434932709,0.45039018988609314
586,0.4232487976551056,0.4259629249572754
587,0.4319068491458893,0.4313124418258667
588,0.4241105616092682,0.42483073472976685
589,0.45517244935035706,0.4521382749080658
590,0.4148769974708557,0.4186031222343445
591,0.4089526832103729,0.4099177122116089
592,0.43832775950431824,0.435486763715744
593,0.43837594985961914,0.4380870461463928
594,0.4321155548095703,0.43271270394325256
595,0.43041473627090454,0.43064454197883606
596,0.43420153856277466,0.4338458478450775
597,0.4610542356967926,0.45833340287208557
598,0.4455914795398712,0.44686567783355713
599,0.4649343490600586,0.4631274938583374
600,0.4728579521179199,0.47188490629196167
601,0.46568065881729126,0.4663010835647583
602,0.4512658715248108,0.45276939868927
603,0.43899697065353394,0.4403742253780365
604,5.15798282623291,4.686222076416016
605,0.7385256290435791,1.1332952976226807
606,0.5233752727508545,0.5843672752380371
607,0.4810783863067627,0.49140727519989014
608,0.5166951417922974,0.5141663551330566
609,0.46480000019073486,0.46973663568496704
610,0.48119860887527466,0.4800524115562439
611,0.45731252431869507,0.459586501121521
612,0.48168879747390747,0.4794785678386688
613,0.47508305311203003,0.47552260756492615
614,0.4236016273498535,0.428793728351593
615,0.44352132081985474,0.4420485496520996
616,0.47627565264701843,0.4728529453277588
617,0.5038676261901855,0.5007661581039429
618,0.4751354455947876,0.47769850492477417
619,0.45627525448799133,0.4584175944328308
620,0.4662931561470032,0.46550559997558594
621,0.45932701230049133,0.45994487404823303
622,0.46037158370018005,0.4603289067745209
623,0.4613453149795532,0.4612436890602112
624,0.4457728862762451,0.44731995463371277
625,0.4627361297607422,0.4611945152282715
626,0.42836427688598633,0.43164730072021484
627,0.4524867534637451,0.45040279626846313
628,0.46543216705322266,0.4639292359352112
629,0.4488941431045532,0.45039764046669006
630,0.4678804278373718,0.46613216400146484
631,0.49360203742980957,0.49085503816604614
632,0.4734634757041931,0.47520262002944946
633,0.4541838765144348,0.4562857449054718
634,0.4851827025413513,0.4822930097579956
635,0.47113925218582153,0.4722546339035034
636,0.4483036994934082,0.4506987929344177
637,0.47048771381378174,0.4685088098049164
638,0.4530133605003357,0.4545629024505615
639,0.47484463453292847,0.47281646728515625
640,0.4632011651992798,0.4641627073287964
641,0.46613809466362,0.46594056487083435
642,0.4559721350669861,0.4569689631462097
643,0.46936219930648804,0.4681228697299957
644,0.4848652184009552,0.48319098353385925
645,0.47099506855010986,0.4722146689891815
646,0.45922917127609253,0.4605277180671692
647,0.4707130491733551,0.4696945250034332
648,0.49310898780822754,0.49076753854751587
649,0.4406932294368744,0.44570064544677734
650,0.4515995979309082,0.45100969076156616
651,0.48810601234436035,0.484396368265152
652,0.46955424547195435,0.47103846073150635
653,0.47099581360816956,0.471000075340271
654,0.44577884674072266,0.44830095767974854
655,0.4495149254798889,0.44939354062080383
656,0.4358559250831604,0.43720969557762146
657,0.4579676389694214,0.45589184761047363
658,0.4920820891857147,0.48846307396888733
659,0.47301873564720154,0.4745631814002991
660,5.185520648956299,4.7144246101379395
661,0.795405387878418,1.187307357788086
662,0.5574096441268921,0.6203994154930115
663,0.4932371973991394,0.5059534311294556
664,0.46756768226623535,0.4714062511920929
665,0.48625606298446655,0.48477107286453247
666,0.4707552492618561,0.472156822681427
667,0.45396289229393005,0.45578229427337646
668,0.45504534244537354,0.4551190435886383
669,0.4619612395763397,0.4612770080566406
670,0.4698027968406677,0.46895021200180054
671,0.4824153780937195,0.48106884956359863
672,0.5202933549880981,0.5163708925247192
673,0.5003429651260376,0.5019457340240479
674,0.5090462565422058,0.5083361864089966
675,0.5081248879432678,0.5081460475921631
676,0.48278331756591797,0.485319584608078
677,0.49546629190444946,0.4944516122341156
678,0.4764261841773987,0.47822871804237366
679,0,0.04782289266586304
680,0,0.004782289266586304
681,[3.9979234],3.598609209060669
682,[0.76300526],1.0465657711029053
683,[0.73014355],0.7617857456207275
684,1.1389379501342773,1.1012227535247803
685,0.9519262313842773,0.9668558835983276
686,0.6500787734985352,0.6817564964294434
687,0.7522039413452148,0.7451592087745667
688,0.7389068603515625,0.7395321130752563
689,0.6821365356445312,0.6878761053085327
690,0.6782493591308594,0.6792120337486267
691,0.6410961151123047,0.6449077129364014
692,0.6806488037109375,0.677074670791626
693,0.6685047149658203,0.6693617105484009
694,0.6306285858154297,0.6345018744468689
695,0.6317558288574219,0.6320304274559021
696,0.640899658203125,0.6400127410888672
697,0.6772823333740234,0.6735553741455078
698,0.6804370880126953,0.6797488927841187
699,0.6940174102783203,0.6925905346870422
700,0.6848926544189453,0.6856624484062195
701,5.414011001586914,4.941175937652588
702,1.07501220703125,1.4616286754608154
703,0.8264808654785156,0.8899956345558167
704,0.7732467651367188,0.7849216461181641
705,0.685333251953125,0.6952921152114868
706,0.7653312683105469,0.7583273649215698
707,0.7432746887207031,0.7447799444198608
708,0.7537937164306641,0.7528923153877258
709,0.7865018844604492,0.7831408977508545
710,0.7488174438476562,0.7522497773170471
711,0.7449245452880859,0.7456570863723755
712,5.417746543884277,4.95053768157959
713,1.188206672668457,1.5644397735595703
714,0.9143400192260742,0.9793500304222107
