timestamp,timestamp_sample,device_id,error_count,pressure,temperature
270000000,270000000,6620172,0,950.43396,11.514191
270984000,270984000,6620172,0,950.39996,11.512268
271992000,271992000,6620172,0,950.35565,11.510254
273000000,273000000,6620172,0,950.34216,11.509552
273984000,273984000,6620172,0,950.334,11.509491
274992000,274992000,6620172,0,950.34753,11.509491
276000000,276000000,6620172,0,950.34796,11.509552
276984000,276984000,6620172,0,950.33716,11.5095825
277996000,277996000,6620172,0,950.3427,11.509705
279000000,279000000,6620172,0,950.3542,11.509796
279988000,279988000,6620172,0,950.3443,11.509918
280996000,280996000,6620172,0,950.3642,11.510193
282000000,282000000,6620172,0,950.36255,11.5104065
282984000,282984000,6620172,0,950.3806,11.510834
283992000,283992000,6620172,0,950.36176,11.511047
285000000,285000000,6620172,0,950.36346,11.510956
285984000,285984000,6620172,0,950.36755,11.510681
286992000,286992000,6620172,0,950.36,11.510345
288000000,288000000,6620172,0,950.35425,11.51004
288988000,288988000,6620172,0,950.36676,11.509827
289992000,289992000,6620172,0,950.3332,11.509552
291000000,291000000,6620172,0,950.34186,11.509125
291984000,291984000,6620172,0,950.33484,11.508972
292992000,292992000,6620172,0,950.34296,11.509155
293980000,293980000,6620172,0,950.3324,11.509277
294984000,294984000,6620172,0,950.3495,11.509094
295992000,295992000,6620172,0,950.3425,11.508514
297000000,297000000,6620172,0,950.30817,11.508118
297988000,297988000,6620172,0,950.3187,11.507782
298996000,298996000,6620172,0,950.30676,11.507294
299976000,299976000,6620172,0,950.3003,11.507568
300984000,300984000,6620172,0,950.3681,11.5104065
301996000,301996000,6620172,0,950.3888,11.512634
303000000,303000000,6620172,0,950.38043,11.511932
303984000,303984000,6620172,0,950.3602,11.509644
304992000,304992000,6620172,0,950.3262,11.507965
305976000,305976000,6620172,0,950.30255,11.507446
306984000,306984000,6620172,0,950.30304,11.507202
307992000,307992000,6620172,0,950.30414,11.506805
309000000,309000000,6620172,0,950.2805,11.506653
309984000,309984000,6620172,0,950.3049,11.506592
310996000,310996000,6620172,0,950.29694,11.506561
312000000,312000000,6620172,0,950.2792,11.506348
312988000,312988000,6620172,0,950.28534,11.506409
313992000,313992000,6620172,0,950.28644,11.506348
315000000,315000000,6620172,0,950.2708,11.505188
315984000,315984000,6620172,0,950.2897,11.505737
316996000,316996000,6620172,0,950.33826,11.508759
318000000,318000000,6620172,0,950.39233,11.512024
318984000,318984000,6620172,0,950.3877,11.51236
319992000,319992000,6620172,0,950.32855,11.509033
321000000,321000000,6620172,0,950.2878,11.506531
321984000,321984000,6620172,0,950.27545,11.506256
322992000,322992000,6620172,0,950.2814,11.506378
324000000,324000000,6620172,0,950.28,11.506317
324984000,324984000,6620172,0,950.30206,11.506073
325992000,325992000,6620172,0,950.26886,11.505707
327000000,327000000,6620172,0,950.2855,11.50589
327984000,327984000,6620172,0,950.28094,11.505981
328992000,328992000,6620172,0,950.2813,11.506073
330000000,330000000,6620172,0,950.2888,11.506165
330984000,330984000,6620172,0,950.2902,11.506195
331992000,331992000,6620172,0,950.29395,11.506195
332976000,332976000,6620172,0,950.2914,11.506348
333984000,333984000,6620172,0,950.3087,11.506622
334992000,334992000,6620172,0,950.30914,11.506683
336000000,336000000,6620172,0,950.3127,11.5069275
336988000,336988000,6620172,0,950.30005,11.50705
337992000,337992000,6620172,0,950.29,11.506256
339000000,339000000,6620172,0,950.31055,11.507141
339984000,339984000,6620172,0,950.3432,11.509735
340996000,340996000,6620172,0,950.3563,11.511017
342000000,342000000,6620172,0,950.3439,11.509766
342984000,342984000,6620172,0,950.30975,11.508026
343996000,343996000,6620172,0,950.29974,11.507324
344980000,344980000,6620172,0,950.2988,11.507477
345984000,345984000,6620172,0,950.3135,11.507935
346992000,346992000,6620172,0,950.35004,11.50827
347976000,347976000,6620172,0,950.3397,11.508606
348984000,348984000,6620172,0,950.3438,11.508972
349992000,349992000,6620172,0,950.3486,11.509155
351000000,351000000,6620172,0,950.3422,11.509216
351988000,351988000,6620172,0,950.339,11.509186
352992000,352992000,6620172,0,950.3532,11.509216
354000000,354000000,6620172,0,950.3415,11.509094
354984000,354984000,6620172,0,950.33026,11.509003
355992000,355992000,6620172,0,950.33826,11.508942
357000000,357000000,6620172,0,950.32623,11.509064
357984000,357984000,6620172,0,950.3288,11.509064
358992000,358992000,6620172,0,950.3343,11.509125
